date,origin_port,destination_port,vessel_class,route_distance_nm,freight_rate_usd_per_ton
2025-09-01,Newcastle,Visakhapatnam (Inner),Panamax,4870,29.19
2025-09-01,Newcastle,Dhamra,Capesize,4800,23.06
2025-09-01,Newcastle,Gangavaram,Capesize,4880,23.78
2025-09-01,Newcastle,Haldia,Supramax,4950,32.9
2025-09-01,Newcastle,Gopalpur,Panamax,4840,28.51
2025-09-01,Samarinda,Paradip,Panamax,2150,14.02
2025-09-01,Samarinda,Visakhapatnam (Outer),Panamax,2190,14.6
2025-09-01,Samarinda,Visakhapatnam (Inner),Supramax,2190,16.83
2025-09-01,Samarinda,Dhamra,Panamax,2130,14.49
2025-09-01,Samarinda,Gangavaram,Panamax,2200,14.29
2025-09-01,Samarinda,Haldia,Handysize,2280,19.2
2025-09-01,Samarinda,Gopalpur,Supramax,2160,16.84
2025-09-01,Richards Bay,Paradip,Capesize,4450,21.56
2025-09-01,Richards Bay,Visakhapatnam (Outer),Capesize,4410,22.26
2025-09-01,Richards Bay,Visakhapatnam (Inner),Panamax,4410,26.21
2025-09-01,Richards Bay,Dhamra,Capesize,4480,22.09
2025-09-01,Richards Bay,Gangavaram,Capesize,4400,21.5
2025-09-01,Richards Bay,Haldia,Supramax,4580,31.77
2025-09-01,Richards Bay,Gopalpur,Panamax,4430,25.89
2025-09-01,Maputo,Paradip,Panamax,4250,25.88
2025-09-01,Maputo,Visakhapatnam (Outer),Panamax,4210,24.88
2025-09-01,Maputo,Visakhapatnam (Inner),Supramax,4210,29.47
2025-09-01,Maputo,Dhamra,Panamax,4280,25.8
2025-09-01,Maputo,Gangavaram,Panamax,4200,25.61
2025-09-01,Maputo,Haldia,Handysize,4380,33.59
2025-09-01,Maputo,Gopalpur,Supramax,4230,28.94
2025-09-01,Norfolk,Paradip,Capesize,9150,40.1
2025-09-01,Norfolk,Visakhapatnam (Outer),Capesize,9110,39.47
2025-09-01,Norfolk,Visakhapatnam (Inner),Panamax,9110,49.73
2025-09-01,Norfolk,Dhamra,Capesize,9180,40.72
2025-09-01,Norfolk,Gangavaram,Capesize,9100,40.22
2025-09-01,Norfolk,Haldia,Supramax,9280,56.55
2025-09-01,Norfolk,Gopalpur,Panamax,9130,49.82
2025-09-08,Newcastle,Paradip,Panamax,4820,29.5
2025-09-08,Newcastle,Visakhapatnam (Outer),Capesize,4870,24.43
2025-09-08,Newcastle,Visakhapatnam (Inner),Panamax,4870,30.89
2025-09-08,Newcastle,Dhamra,Capesize,4800,24.49
2025-09-08,Newcastle,Gangavaram,Capesize,4880,24.58
2025-09-08,Newcastle,Haldia,Supramax,4950,34.59
2025-09-08,Newcastle,Gopalpur,Panamax,4840,30.26
2025-09-08,Samarinda,Paradip,Panamax,2150,15.28
2025-09-08,Samarinda,Visakhapatnam (Outer),Panamax,2190,15.17
2025-09-08,Samarinda,Visakhapatnam (Inner),Supramax,2190,17.52
2025-09-08,Samarinda,Dhamra,Panamax,2130,14.87
2025-09-08,Samarinda,Gangavaram,Panamax,2200,15.58
2025-09-08,Samarinda,Haldia,Handysize,2280,20.99
2025-09-08,Samarinda,Gopalpur,Supramax,2160,17.74
2025-09-08,Richards Bay,Paradip,Capesize,4450,22.85
2025-09-08,Richards Bay,Visakhapatnam (Outer),Capesize,4410,22.93
2025-09-08,Richards Bay,Visakhapatnam (Inner),Panamax,4410,28.16
2025-09-08,Richards Bay,Dhamra,Capesize,4480,22.98
2025-09-08,Richards Bay,Gangavaram,Capesize,4400,23.07
2025-09-08,Richards Bay,Haldia,Supramax,4580,32.81
2025-09-08,Richards Bay,Gopalpur,Panamax,4430,28.32
2025-09-08,Maputo,Paradip,Panamax,4250,27.43
2025-09-08,Maputo,Visakhapatnam (Outer),Panamax,4210,26.72
2025-09-08,Maputo,Visakhapatnam (Inner),Supramax,4210,30.72
2025-09-08,Maputo,Dhamra,Panamax,4280,26.95
2025-09-08,Maputo,Gangavaram,Panamax,4200,27.05
2025-09-08,Maputo,Haldia,Handysize,4380,35.1
2025-09-08,Maputo,Gopalpur,Supramax,4230,30.82
2025-09-08,Norfolk,Paradip,Capesize,9150,43.37
2025-09-08,Norfolk,Visakhapatnam (Outer),Capesize,9110,41.54
2025-09-08,Norfolk,Visakhapatnam (Inner),Panamax,9110,51.65
2025-09-08,Norfolk,Dhamra,Capesize,9180,42.48
2025-09-08,Norfolk,Gangavaram,Capesize,9100,42.19
2025-09-08,Norfolk,Haldia,Supramax,9280,59.86
2025-09-08,Norfolk,Gopalpur,Panamax,9130,52.17
2025-09-15,Newcastle,Paradip,Panamax,4820,29.5
2025-09-15,Newcastle,Visakhapatnam (Outer),Capesize,4870,24.94
2025-09-15,Newcastle,Visakhapatnam (Inner),Panamax,4870,30.2
2025-09-15,Newcastle,Dhamra,Capesize,4800,25.13
2025-09-15,Newcastle,Gangavaram,Capesize,4880,24.41
2025-09-15,Newcastle,Haldia,Supramax,4950,35.57
2025-09-15,Newcastle,Gopalpur,Panamax,4840,30.62
2025-09-15,Samarinda,Paradip,Panamax,2150,15.36
2025-09-15,Samarinda,Visakhapatnam (Outer),Panamax,2190,14.93
2025-09-15,Samarinda,Visakhapatnam (Inner),Supramax,2190,17.12
2025-09-15,Samarinda,Dhamra,Panamax,2130,14.64
2025-09-15,Samarinda,Gangavaram,Panamax,2200,15.04
2025-09-15,Samarinda,Haldia,Handysize,2280,20.48
2025-09-15,Samarinda,Gopalpur,Supramax,2160,16.99
2025-09-15,Richards Bay,Paradip,Capesize,4450,22.72
2025-09-15,Richards Bay,Visakhapatnam (Outer),Capesize,4410,22.97
2025-09-15,Richards Bay,Visakhapatnam (Inner),Panamax,4410,27.49
2025-09-15,Richards Bay,Dhamra,Capesize,4480,23.11
2025-09-15,Richards Bay,Gangavaram,Capesize,4400,22.97
2025-09-15,Richards Bay,Haldia,Supramax,4580,33.02
2025-09-15,Richards Bay,Gopalpur,Panamax,4430,27.85
2025-09-15,Maputo,Paradip,Panamax,4250,26.57
2025-09-15,Maputo,Visakhapatnam (Outer),Panamax,4210,26.21
2025-09-15,Maputo,Visakhapatnam (Inner),Supramax,4210,31.03
2025-09-15,Maputo,Dhamra,Panamax,4280,27.52
2025-09-15,Maputo,Gangavaram,Panamax,4200,26.5
2025-09-15,Maputo,Haldia,Handysize,4380,35.66
2025-09-15,Maputo,Gopalpur,Supramax,4230,31.15
2025-09-15,Norfolk,Paradip,Capesize,9150,42.41
2025-09-15,Norfolk,Visakhapatnam (Outer),Capesize,9110,42.81
2025-09-15,Norfolk,Visakhapatnam (Inner),Panamax,9110,50.49
2025-09-15,Norfolk,Dhamra,Capesize,9180,42.96
2025-09-15,Norfolk,Gangavaram,Capesize,9100,42.78
2025-09-15,Norfolk,Haldia,Supramax,9280,60.73
2025-09-15,Norfolk,Gopalpur,Panamax,9130,51.95
2025-09-22,Newcastle,Paradip,Panamax,4820,29.66
2025-09-22,Newcastle,Visakhapatnam (Outer),Capesize,4870,25.02
2025-09-22,Newcastle,Visakhapatnam (Inner),Panamax,4870,29.13
2025-09-22,Newcastle,Dhamra,Capesize,4800,24.3
2025-09-22,Newcastle,Gangavaram,Capesize,4880,24.33
2025-09-22,Newcastle,Haldia,Supramax,4950,35.43
2025-09-22,Newcastle,Gopalpur,Panamax,4840,30.06
2025-09-22,Samarinda,Paradip,Panamax,2150,14.63
2025-09-22,Samarinda,Visakhapatnam (Outer),Panamax,2190,15.43
2025-09-22,Samarinda,Visakhapatnam (Inner),Supramax,2190,16.93
2025-09-22,Samarinda,Dhamra,Panamax,2130,14.8
2025-09-22,Samarinda,Gangavaram,Panamax,2200,15.14
2025-09-22,Samarinda,Haldia,Handysize,2280,20.52
2025-09-22,Samarinda,Gopalpur,Supramax,2160,17.44
2025-09-22,Richards Bay,Paradip,Capesize,4450,22.44
2025-09-22,Richards Bay,Visakhapatnam (Outer),Capesize,4410,22.67
2025-09-22,Richards Bay,Visakhapatnam (Inner),Panamax,4410,27.5
2025-09-22,Richards Bay,Dhamra,Capesize,4480,23.04
2025-09-22,Richards Bay,Gangavaram,Capesize,4400,22.58
2025-09-22,Richards Bay,Haldia,Supramax,4580,32.28
2025-09-22,Richards Bay,Gopalpur,Panamax,4430,27.92
2025-09-22,Maputo,Paradip,Panamax,4250,26.44
2025-09-22,Maputo,Visakhapatnam (Outer),Panamax,4210,26.93
2025-09-22,Maputo,Visakhapatnam (Inner),Supramax,4210,29.59
2025-09-22,Maputo,Dhamra,Panamax,4280,26.98
2025-09-22,Maputo,Gangavaram,Panamax,4200,26.85
2025-09-22,Maputo,Haldia,Handysize,4380,35.7
2025-09-22,Maputo,Gopalpur,Supramax,4230,30.68
2025-09-22,Norfolk,Paradip,Capesize,9150,42.33
2025-09-22,Norfolk,Visakhapatnam (Outer),Capesize,9110,41.86
2025-09-22,Norfolk,Visakhapatnam (Inner),Panamax,9110,51.37
2025-09-22,Norfolk,Dhamra,Capesize,9180,41.55
2025-09-22,Norfolk,Gangavaram,Capesize,9100,42.45
2025-09-22,Norfolk,Haldia,Supramax,9280,58.19
2025-09-22,Norfolk,Gopalpur,Panamax,9130,50.08
2025-09-29,Newcastle,Paradip,Panamax,4820,29.32
2025-09-29,Newcastle,Visakhapatnam (Outer),Capesize,4870,23.47
2025-09-29,Newcastle,Visakhapatnam (Inner),Panamax,4870,29.71
2025-09-29,Newcastle,Dhamra,Capesize,4800,23.24
2025-09-29,Newcastle,Gangavaram,Capesize,4880,24.1
2025-09-29,Newcastle,Haldia,Supramax,4950,33.32
2025-09-29,Newcastle,Gopalpur,Panamax,4840,28.92
2025-09-29,Samarinda,Paradip,Panamax,2150,14.72
2025-09-29,Samarinda,Visakhapatnam (Outer),Panamax,2190,14.68
2025-09-29,Samarinda,Visakhapatnam (Inner),Supramax,2190,16.68
2025-09-29,Samarinda,Dhamra,Panamax,2130,14.52
2025-09-29,Samarinda,Gangavaram,Panamax,2200,15.1
2025-09-29,Samarinda,Haldia,Handysize,2280,19.92
2025-09-29,Samarinda,Gopalpur,Supramax,2160,16.72
2025-09-29,Richards Bay,Paradip,Capesize,4450,22.03
2025-09-29,Richards Bay,Visakhapatnam (Outer),Capesize,4410,22.2
2025-09-29,Richards Bay,Visakhapatnam (Inner),Panamax,4410,26.39
2025-09-29,Richards Bay,Dhamra,Capesize,4480,21.89
2025-09-29,Richards Bay,Gangavaram,Capesize,4400,22.09
2025-09-29,Richards Bay,Haldia,Supramax,4580,31.4
2025-09-29,Richards Bay,Gopalpur,Panamax,4430,26.33
2025-09-29,Maputo,Paradip,Panamax,4250,25.88
2025-09-29,Maputo,Visakhapatnam (Outer),Panamax,4210,25.14
2025-09-29,Maputo,Visakhapatnam (Inner),Supramax,4210,29.27
2025-09-29,Maputo,Dhamra,Panamax,4280,26.74
2025-09-29,Maputo,Gangavaram,Panamax,4200,25.35
2025-09-29,Maputo,Haldia,Handysize,4380,33.98
2025-09-29,Maputo,Gopalpur,Supramax,4230,29.16
2025-09-29,Norfolk,Paradip,Capesize,9150,41.67
2025-09-29,Norfolk,Visakhapatnam (Outer),Capesize,9110,41.82
2025-09-29,Norfolk,Visakhapatnam (Inner),Panamax,9110,49.29
2025-09-29,Norfolk,Dhamra,Capesize,9180,40.96
2025-09-29,Norfolk,Gangavaram,Capesize,9100,39.89
2025-09-29,Norfolk,Haldia,Supramax,9280,57.69
2025-09-29,Norfolk,Gopalpur,Panamax,9130,49.93
2025-10-06,Newcastle,Paradip,Panamax,4820,27.28
2025-10-06,Newcastle,Visakhapatnam (Outer),Capesize,4870,22.8
2025-10-06,Newcastle,Visakhapatnam (Inner),Panamax,4870,27.03
2025-10-06,Newcastle,Dhamra,Capesize,4800,21.96
2025-10-06,Newcastle,Gangavaram,Capesize,4880,22.19
2025-10-06,Newcastle,Haldia,Supramax,4950,31.71
2025-10-06,Newcastle,Gopalpur,Panamax,4840,26.46
2025-10-06,Samarinda,Paradip,Panamax,2150,13.6
2025-10-06,Samarinda,Visakhapatnam (Outer),Panamax,2190,13.55
2025-10-06,Samarinda,Visakhapatnam (Inner),Supramax,2190,15.75
2025-10-06,Samarinda,Dhamra,Panamax,2130,13.4
2025-10-06,Samarinda,Gangavaram,Panamax,2200,13.93
2025-10-06,Samarinda,Haldia,Handysize,2280,18.23
2025-10-06,Samarinda,Gopalpur,Supramax,2160,15.79
2025-10-06,Richards Bay,Paradip,Capesize,4450,21.11
2025-10-06,Richards Bay,Visakhapatnam (Outer),Capesize,4410,20.16
2025-10-06,Richards Bay,Visakhapatnam (Inner),Panamax,4410,24.53
2025-10-06,Richards Bay,Dhamra,Capesize,4480,21.12
2025-10-06,Richards Bay,Gangavaram,Capesize,4400,20.96
2025-10-06,Richards Bay,Haldia,Supramax,4580,29.14
2025-10-06,Richards Bay,Gopalpur,Panamax,4430,25.35
2025-10-06,Maputo,Paradip,Panamax,4250,24.44
2025-10-06,Maputo,Visakhapatnam (Outer),Panamax,4210,23.73
2025-10-06,Maputo,Visakhapatnam (Inner),Supramax,4210,27.9
2025-10-06,Maputo,Dhamra,Panamax,4280,24.4
2025-10-06,Maputo,Gangavaram,Panamax,4200,24.06
2025-10-06,Maputo,Haldia,Handysize,4380,32.62
2025-10-06,Maputo,Gopalpur,Supramax,4230,27.42
2025-10-06,Norfolk,Paradip,Capesize,9150,37.45
2025-10-06,Norfolk,Visakhapatnam (Outer),Capesize,9110,37.04
2025-10-06,Norfolk,Visakhapatnam (Inner),Panamax,9110,45.0
2025-10-06,Norfolk,Dhamra,Capesize,9180,38.5
2025-10-06,Norfolk,Gangavaram,Capesize,9100,37.61
2025-10-06,Norfolk,Haldia,Supramax,9280,54.87
2025-10-06,Norfolk,Gopalpur,Panamax,9130,46.02
2025-10-13,Newcastle,Paradip,Panamax,4820,26.71
2025-10-13,Newcastle,Visakhapatnam (Outer),Capesize,4870,22.57
2025-10-13,Newcastle,Visakhapatnam (Inner),Panamax,4870,27.42
2025-10-13,Newcastle,Dhamra,Capesize,4800,21.98
2025-10-13,Newcastle,Gangavaram,Capesize,4880,22.47
2025-10-13,Newcastle,Haldia,Supramax,4950,31.24
2025-10-13,Newcastle,Gopalpur,Panamax,4840,27.39
2025-10-13,Samarinda,Paradip,Panamax,2150,13.79
2025-10-13,Samarinda,Visakhapatnam (Outer),Panamax,2190,14.06
2025-10-13,Samarinda,Visakhapatnam (Inner),Supramax,2190,16.11
2025-10-13,Samarinda,Dhamra,Panamax,2130,13.43
2025-10-13,Samarinda,Gangavaram,Panamax,2200,14.11
2025-10-13,Samarinda,Haldia,Handysize,2280,18.47
2025-10-13,Samarinda,Gopalpur,Supramax,2160,16.01
2025-10-13,Richards Bay,Paradip,Capesize,4450,20.9
2025-10-13,Richards Bay,Visakhapatnam (Outer),Capesize,4410,20.9
2025-10-13,Richards Bay,Visakhapatnam (Inner),Panamax,4410,24.64
2025-10-13,Richards Bay,Dhamra,Capesize,4480,20.69
2025-10-13,Richards Bay,Gangavaram,Capesize,4400,20.6
2025-10-13,Richards Bay,Haldia,Supramax,4580,29.82
2025-10-13,Richards Bay,Gopalpur,Panamax,4430,25.3
2025-10-13,Maputo,Paradip,Panamax,4250,23.66
2025-10-13,Maputo,Visakhapatnam (Outer),Panamax,4210,23.81
2025-10-13,Maputo,Visakhapatnam (Inner),Supramax,4210,27.83
2025-10-13,Maputo,Dhamra,Panamax,4280,24.04
2025-10-13,Maputo,Gangavaram,Panamax,4200,24.25
2025-10-13,Maputo,Haldia,Handysize,4380,31.64
2025-10-13,Maputo,Gopalpur,Supramax,4230,27.36
2025-10-13,Norfolk,Paradip,Capesize,9150,38.86
2025-10-13,Norfolk,Visakhapatnam (Outer),Capesize,9110,37.49
2025-10-13,Norfolk,Visakhapatnam (Inner),Panamax,9110,46.59
2025-10-13,Norfolk,Dhamra,Capesize,9180,37.94
2025-10-13,Norfolk,Gangavaram,Capesize,9100,37.5
2025-10-13,Norfolk,Haldia,Supramax,9280,55.17
2025-10-13,Norfolk,Gopalpur,Panamax,9130,46.54
2025-10-20,Newcastle,Paradip,Panamax,4820,26.53
2025-10-20,Newcastle,Visakhapatnam (Outer),Capesize,4870,22.69
2025-10-20,Newcastle,Visakhapatnam (Inner),Panamax,4870,27.02
2025-10-20,Newcastle,Dhamra,Capesize,4800,21.52
2025-10-20,Newcastle,Gangavaram,Capesize,4880,22.38
2025-10-20,Newcastle,Haldia,Supramax,4950,31.4
2025-10-20,Newcastle,Gopalpur,Panamax,4840,27.34
2025-10-20,Samarinda,Paradip,Panamax,2150,13.33
2025-10-20,Samarinda,Visakhapatnam (Outer),Panamax,2190,13.53
2025-10-20,Samarinda,Visakhapatnam (Inner),Supramax,2190,15.35
2025-10-20,Samarinda,Dhamra,Panamax,2130,13.33
2025-10-20,Samarinda,Gangavaram,Panamax,2200,13.5
2025-10-20,Samarinda,Haldia,Handysize,2280,18.26
2025-10-20,Samarinda,Gopalpur,Supramax,2160,15.67
2025-10-20,Richards Bay,Paradip,Capesize,4450,20.7
2025-10-20,Richards Bay,Visakhapatnam (Outer),Capesize,4410,19.96
2025-10-20,Richards Bay,Visakhapatnam (Inner),Panamax,4410,25.13
2025-10-20,Richards Bay,Dhamra,Capesize,4480,20.54
2025-10-20,Richards Bay,Gangavaram,Capesize,4400,20.41
2025-10-20,Richards Bay,Haldia,Supramax,4580,28.8
2025-10-20,Richards Bay,Gopalpur,Panamax,4430,25.19
2025-10-20,Maputo,Paradip,Panamax,4250,24.57
2025-10-20,Maputo,Visakhapatnam (Outer),Panamax,4210,24.05
2025-10-20,Maputo,Visakhapatnam (Inner),Supramax,4210,26.78
2025-10-20,Maputo,Dhamra,Panamax,4280,24.49
2025-10-20,Maputo,Gangavaram,Panamax,4200,23.6
2025-10-20,Maputo,Haldia,Handysize,4380,31.63
2025-10-20,Maputo,Gopalpur,Supramax,4230,27.65
2025-10-20,Norfolk,Paradip,Capesize,9150,38.14
2025-10-20,Norfolk,Visakhapatnam (Outer),Capesize,9110,37.32
2025-10-20,Norfolk,Visakhapatnam (Inner),Panamax,9110,46.96
2025-10-20,Norfolk,Dhamra,Capesize,9180,37.35
2025-10-20,Norfolk,Gangavaram,Capesize,9100,38.37
2025-10-20,Norfolk,Haldia,Supramax,9280,53.49
2025-10-20,Norfolk,Gopalpur,Panamax,9130,45.05
2025-10-27,Newcastle,Paradip,Panamax,4820,27.21
2025-10-27,Newcastle,Visakhapatnam (Outer),Capesize,4870,22.95
2025-10-27,Newcastle,Visakhapatnam (Inner),Panamax,4870,28.11
2025-10-27,Newcastle,Dhamra,Capesize,4800,21.83
2025-10-27,Newcastle,Gangavaram,Capesize,4880,22.31
2025-10-27,Newcastle,Haldia,Supramax,4950,32.13
2025-10-27,Newcastle,Gopalpur,Panamax,4840,27.18
2025-10-27,Samarinda,Paradip,Panamax,2150,13.68
2025-10-27,Samarinda,Visakhapatnam (Outer),Panamax,2190,13.62
2025-10-27,Samarinda,Visakhapatnam (Inner),Supramax,2190,16.22
2025-10-27,Samarinda,Dhamra,Panamax,2130,13.53
2025-10-27,Samarinda,Gangavaram,Panamax,2200,13.73
2025-10-27,Samarinda,Haldia,Handysize,2280,18.53
2025-10-27,Samarinda,Gopalpur,Supramax,2160,16.14
2025-10-27,Richards Bay,Paradip,Capesize,4450,21.27
2025-10-27,Richards Bay,Visakhapatnam (Outer),Capesize,4410,20.44
2025-10-27,Richards Bay,Visakhapatnam (Inner),Panamax,4410,25.13
2025-10-27,Richards Bay,Dhamra,Capesize,4480,20.53
2025-10-27,Richards Bay,Gangavaram,Capesize,4400,20.33
2025-10-27,Richards Bay,Haldia,Supramax,4580,30.41
2025-10-27,Richards Bay,Gopalpur,Panamax,4430,25.23
2025-10-27,Maputo,Paradip,Panamax,4250,24.96
2025-10-27,Maputo,Visakhapatnam (Outer),Panamax,4210,24.78
2025-10-27,Maputo,Visakhapatnam (Inner),Supramax,4210,27.4
2025-10-27,Maputo,Dhamra,Panamax,4280,24.3
2025-10-27,Maputo,Gangavaram,Panamax,4200,24.54
2025-10-27,Maputo,Haldia,Handysize,4380,32.59
2025-10-27,Maputo,Gopalpur,Supramax,4230,28.38
2025-10-27,Norfolk,Paradip,Capesize,9150,37.68
2025-10-27,Norfolk,Visakhapatnam (Outer),Capesize,9110,38.48
2025-10-27,Norfolk,Visakhapatnam (Inner),Panamax,9110,46.77
2025-10-27,Norfolk,Dhamra,Capesize,9180,39.54
2025-10-27,Norfolk,Gangavaram,Capesize,9100,39.23
2025-10-27,Norfolk,Haldia,Supramax,9280,53.4
2025-10-27,Norfolk,Gopalpur,Panamax,9130,46.18
2025-11-03,Newcastle,Paradip,Panamax,4820,26.57
2025-11-03,Newcastle,Visakhapatnam (Outer),Capesize,4870,22.14
2025-11-03,Newcastle,Visakhapatnam (Inner),Panamax,4870,27.13
2025-11-03,Newcastle,Dhamra,Capesize,4800,22.31
2025-11-03,Newcastle,Gangavaram,Capesize,4880,22.78
2025-11-03,Newcastle,Haldia,Supramax,4950,31.45
2025-11-03,Newcastle,Gopalpur,Panamax,4840,26.96
2025-11-03,Samarinda,Paradip,Panamax,2150,13.89
2025-11-03,Samarinda,Visakhapatnam (Outer),Panamax,2190,14.08
2025-11-03,Samarinda,Visakhapatnam (Inner),Supramax,2190,15.93
2025-11-03,Samarinda,Dhamra,Panamax,2130,13.43
2025-11-03,Samarinda,Gangavaram,Panamax,2200,13.81
2025-11-03,Samarinda,Haldia,Handysize,2280,18.4
2025-11-03,Samarinda,Gopalpur,Supramax,2160,15.46
2025-11-03,Richards Bay,Paradip,Capesize,4450,20.38
2025-11-03,Richards Bay,Visakhapatnam (Outer),Capesize,4410,20.25
2025-11-03,Richards Bay,Visakhapatnam (Inner),Panamax,4410,24.87
2025-11-03,Richards Bay,Dhamra,Capesize,4480,21.34
2025-11-03,Richards Bay,Gangavaram,Capesize,4400,20.39
2025-11-03,Richards Bay,Haldia,Supramax,4580,29.07
2025-11-03,Richards Bay,Gopalpur,Panamax,4430,25.43
2025-11-03,Maputo,Paradip,Panamax,4250,24.16
2025-11-03,Maputo,Visakhapatnam (Outer),Panamax,4210,24.59
2025-11-03,Maputo,Visakhapatnam (Inner),Supramax,4210,27.06
2025-11-03,Maputo,Dhamra,Panamax,4280,24.04
2025-11-03,Maputo,Gangavaram,Panamax,4200,23.55
2025-11-03,Maputo,Haldia,Handysize,4380,32.32
2025-11-03,Maputo,Gopalpur,Supramax,4230,28.21
2025-11-03,Norfolk,Paradip,Capesize,9150,39.07
2025-11-03,Norfolk,Visakhapatnam (Outer),Capesize,9110,38.73
2025-11-03,Norfolk,Visakhapatnam (Inner),Panamax,9110,45.54
2025-11-03,Norfolk,Dhamra,Capesize,9180,37.8
2025-11-03,Norfolk,Gangavaram,Capesize,9100,38.59
2025-11-03,Norfolk,Haldia,Supramax,9280,54.62
2025-11-03,Norfolk,Gopalpur,Panamax,9130,47.67
2025-11-10,Newcastle,Paradip,Panamax,4820,26.75
2025-11-10,Newcastle,Visakhapatnam (Outer),Capesize,4870,22.28
2025-11-10,Newcastle,Visakhapatnam (Inner),Panamax,4870,27.02
2025-11-10,Newcastle,Dhamra,Capesize,4800,21.43
2025-11-10,Newcastle,Gangavaram,Capesize,4880,22.31
2025-11-10,Newcastle,Haldia,Supramax,4950,31.2
2025-11-10,Newcastle,Gopalpur,Panamax,4840,26.9
2025-11-10,Samarinda,Paradip,Panamax,2150,13.12
2025-11-10,Samarinda,Visakhapatnam (Outer),Panamax,2190,13.43
2025-11-10,Samarinda,Visakhapatnam (Inner),Supramax,2190,15.57
2025-11-10,Samarinda,Dhamra,Panamax,2130,12.88
2025-11-10,Samarinda,Gangavaram,Panamax,2200,13.45
2025-11-10,Samarinda,Haldia,Handysize,2280,18.29
2025-11-10,Samarinda,Gopalpur,Supramax,2160,14.97
2025-11-10,Richards Bay,Paradip,Capesize,4450,19.75
2025-11-10,Richards Bay,Visakhapatnam (Outer),Capesize,4410,19.72
2025-11-10,Richards Bay,Visakhapatnam (Inner),Panamax,4410,24.22
2025-11-10,Richards Bay,Dhamra,Capesize,4480,20.84
2025-11-10,Richards Bay,Gangavaram,Capesize,4400,20.14
2025-11-10,Richards Bay,Haldia,Supramax,4580,28.83
2025-11-10,Richards Bay,Gopalpur,Panamax,4430,24.7
2025-11-10,Maputo,Paradip,Panamax,4250,23.17
2025-11-10,Maputo,Visakhapatnam (Outer),Panamax,4210,23.6
2025-11-10,Maputo,Visakhapatnam (Inner),Supramax,4210,26.61
2025-11-10,Maputo,Dhamra,Panamax,4280,24.04
2025-11-10,Maputo,Gangavaram,Panamax,4200,23.73
2025-11-10,Maputo,Haldia,Handysize,4380,31.42
2025-11-10,Maputo,Gopalpur,Supramax,4230,26.56
2025-11-10,Norfolk,Paradip,Capesize,9150,38.23
2025-11-10,Norfolk,Visakhapatnam (Outer),Capesize,9110,38.04
2025-11-10,Norfolk,Visakhapatnam (Inner),Panamax,9110,44.74
2025-11-10,Norfolk,Dhamra,Capesize,9180,38.13
2025-11-10,Norfolk,Gangavaram,Capesize,9100,37.97
2025-11-10,Norfolk,Haldia,Supramax,9280,51.72
2025-11-10,Norfolk,Gopalpur,Panamax,9130,45.85
2025-11-17,Newcastle,Paradip,Panamax,4820,25.5
2025-11-17,Newcastle,Visakhapatnam (Outer),Capesize,4870,21.41
2025-11-17,Newcastle,Visakhapatnam (Inner),Panamax,4870,25.97
2025-11-17,Newcastle,Dhamra,Capesize,4800,21.19
2025-11-17,Newcastle,Gangavaram,Capesize,4880,21.17
2025-11-17,Newcastle,Haldia,Supramax,4950,30.74
2025-11-17,Newcastle,Gopalpur,Panamax,4840,26.39
2025-11-17,Samarinda,Paradip,Panamax,2150,13.15
2025-11-17,Samarinda,Visakhapatnam (Outer),Panamax,2190,13.24
2025-11-17,Samarinda,Visakhapatnam (Inner),Supramax,2190,14.96
2025-11-17,Samarinda,Dhamra,Panamax,2130,13.21
2025-11-17,Samarinda,Gangavaram,Panamax,2200,13.63
2025-11-17,Samarinda,Haldia,Handysize,2280,17.83
2025-11-17,Samarinda,Gopalpur,Supramax,2160,15.36
2025-11-17,Richards Bay,Paradip,Capesize,4450,20.36
2025-11-17,Richards Bay,Visakhapatnam (Outer),Capesize,4410,19.87
2025-11-17,Richards Bay,Visakhapatnam (Inner),Panamax,4410,24.07
2025-11-17,Richards Bay,Dhamra,Capesize,4480,19.8
2025-11-17,Richards Bay,Gangavaram,Capesize,4400,20.07
2025-11-17,Richards Bay,Haldia,Supramax,4580,28.65
2025-11-17,Richards Bay,Gopalpur,Panamax,4430,24.78
2025-11-17,Maputo,Paradip,Panamax,4250,23.35
2025-11-17,Maputo,Visakhapatnam (Outer),Panamax,4210,22.63
2025-11-17,Maputo,Visakhapatnam (Inner),Supramax,4210,27.0
2025-11-17,Maputo,Dhamra,Panamax,4280,23.41
2025-11-17,Maputo,Gangavaram,Panamax,4200,23.55
2025-11-17,Maputo,Haldia,Handysize,4380,30.67
2025-11-17,Maputo,Gopalpur,Supramax,4230,26.9
2025-11-17,Norfolk,Paradip,Capesize,9150,36.3
2025-11-17,Norfolk,Visakhapatnam (Outer),Capesize,9110,36.18
2025-11-17,Norfolk,Visakhapatnam (Inner),Panamax,9110,45.15
2025-11-17,Norfolk,Dhamra,Capesize,9180,36.24
2025-11-17,Norfolk,Gangavaram,Capesize,9100,37.48
2025-11-17,Norfolk,Haldia,Supramax,9280,53.09
2025-11-17,Norfolk,Gopalpur,Panamax,9130,44.27
2025-11-24,Newcastle,Paradip,Panamax,4820,25.91
2025-11-24,Newcastle,Visakhapatnam (Outer),Capesize,4870,21.32
2025-11-24,Newcastle,Visakhapatnam (Inner),Panamax,4870,25.65
2025-11-24,Newcastle,Dhamra,Capesize,4800,21.02
