date,port_name,vessels_at_anchor,vessels_at_berth,avg_waiting_time_days,congestion_level
2025-07-03,Newcastle,21,9,3.88,High
2025-07-03,Samarinda,8,4,1.65,Medium
2025-07-03,Richards Bay,13,5,2.9,Medium
2025-07-03,Maputo,5,2,1.07,Low
2025-07-03,Norfolk,3,5,0.88,Low
2025-07-04,Paradip,11,6,3.14,Medium
2025-07-04,Visakhapatnam (Outer),6,3,1.58,Medium
2025-07-04,Visakhapatnam (Inner),9,7,2.34,Medium
2025-07-04,Dhamra,5,5,1.3,Low
2025-07-04,Gangavaram,4,3,1.08,Low
2025-07-04,Haldia,11,4,4.1,High
2025-07-04,Gopalpur,3,3,0.68,Low
2025-07-04,Newcastle,21,7,4.04,High
2025-07-04,Samarinda,12,8,2.14,Medium
2025-07-04,Richards Bay,5,5,1.47,Low
2025-07-04,Maputo,4,3,0.79,Low
2025-07-04,Norfolk,4,4,0.67,Low
2025-07-07,Paradip,17,5,4.61,High
2025-07-07,Visakhapatnam (Outer),9,2,2.22,Medium
2025-07-07,Visakhapatnam (Inner),15,4,3.4,Medium
2025-07-07,Dhamra,6,5,1.4,Low
2025-07-07,Gangavaram,5,3,0.99,Low
2025-07-07,Haldia,17,4,6.28,High
2025-07-07,Gopalpur,2,2,0.49,Low
2025-07-07,Newcastle,19,8,3.54,High
2025-07-07,Samarinda,4,5,1.03,Low
2025-07-07,Richards Bay,11,5,2.46,Medium
2025-07-07,Maputo,5,3,0.9,Low
2025-07-07,Norfolk,4,3,0.67,Low
2025-07-08,Paradip,12,6,3.28,Medium
2025-07-08,Visakhapatnam (Outer),9,4,2.04,Medium
2025-07-08,Visakhapatnam (Inner),9,3,2.21,Medium
2025-07-08,Dhamra,7,5,1.51,Medium
2025-07-08,Gangavaram,4,2,0.75,Low
2025-07-08,Haldia,12,4,4.65,High
2025-07-08,Gopalpur,3,1,0.77,Low
2025-07-08,Newcastle,14,7,2.89,Medium
2025-07-08,Samarinda,13,4,2.35,Medium
2025-07-08,Richards Bay,7,4,1.51,Medium
2025-07-08,Maputo,5,2,1.01,Low
2025-07-08,Norfolk,2,5,0.61,Low
2025-07-09,Paradip,14,4,3.99,High
2025-07-09,Visakhapatnam (Outer),9,3,2.03,Medium
2025-07-09,Visakhapatnam (Inner),7,4,1.65,Medium
2025-07-09,Dhamra,5,2,1.1,Low
2025-07-09,Gangavaram,5,2,0.98,Low
2025-07-09,Haldia,11,4,4.04,High
2025-07-09,Gopalpur,3,1,0.66,Low
2025-07-09,Newcastle,18,7,3.59,High
2025-07-09,Samarinda,8,6,1.44,Low
2025-07-09,Richards Bay,9,3,2.04,Medium
2025-07-09,Maputo,5,2,0.95,Low
2025-07-09,Norfolk,3,3,0.53,Low
2025-07-10,Paradip,11,7,3.04,Medium
2025-07-10,Visakhapatnam (Outer),8,4,1.95,Medium
2025-07-10,Visakhapatnam (Inner),10,4,2.38,Medium
2025-07-10,Dhamra,6,4,1.52,Medium
2025-07-10,Gangavaram,4,2,0.94,Low
2025-07-10,Haldia,12,5,4.41,High
2025-07-10,Gopalpur,3,1,0.57,Low
2025-07-10,Newcastle,10,7,2.16,Medium
2025-07-10,Samarinda,7,6,1.38,Low
2025-07-10,Richards Bay,9,4,2.12,Medium
2025-07-10,Maputo,6,3,1.35,Low
2025-07-10,Norfolk,4,4,0.81,Low
2025-07-11,Paradip,11,6,3.15,Medium
2025-07-11,Visakhapatnam (Outer),9,2,2.28,Medium
2025-07-11,Visakhapatnam (Inner),6,5,1.66,Medium
2025-07-11,Dhamra,6,3,1.4,Low
2025-07-11,Gangavaram,3,1,0.89,Low
2025-07-11,Haldia,12,5,4.4,High
2025-07-11,Gopalpur,3,2,0.74,Low
2025-07-11,Newcastle,13,9,2.69,Medium
2025-07-11,Samarinda,12,4,2.04,Medium
2025-07-11,Richards Bay,6,5,1.41,Low
2025-07-11,Maputo,4,2,0.78,Low
2025-07-11,Norfolk,4,4,0.71,Low
2025-07-14,Paradip,17,4,4.4,High
2025-07-14,Visakhapatnam (Outer),10,2,2.21,Medium
2025-07-14,Visakhapatnam (Inner),9,4,2.42,Medium
2025-07-14,Dhamra,5,4,1.23,Low
2025-07-14,Gangavaram,5,3,1.1,Low
2025-07-14,Haldia,17,4,6.27,High
2025-07-14,Gopalpur,5,2,0.86,Low
2025-07-14,Newcastle,17,7,3.32,Medium
2025-07-14,Samarinda,6,5,1.03,Low
2025-07-14,Richards Bay,6,5,1.47,Low
2025-07-14,Maputo,5,2,1.15,Low
2025-07-14,Norfolk,4,4,0.78,Low
2025-07-15,Paradip,13,5,3.36,Medium
2025-07-15,Visakhapatnam (Outer),5,5,1.36,Low
2025-07-15,Visakhapatnam (Inner),9,4,2.35,Medium
2025-07-15,Dhamra,9,3,1.87,Medium
2025-07-15,Gangavaram,5,2,1.04,Low
2025-07-15,Haldia,14,5,5.11,High
2025-07-15,Gopalpur,4,2,0.68,Low
2025-07-15,Newcastle,10,8,2.26,Medium
2025-07-15,Samarinda,9,6,1.79,Medium
2025-07-15,Richards Bay,4,2,1.14,Low
2025-07-15,Maputo,5,1,1.28,Low
2025-07-15,Norfolk,2,3,0.46,Low
2025-07-16,Paradip,10,6,2.68,Medium
2025-07-16,Visakhapatnam (Outer),10,4,2.22,Medium
2025-07-16,Visakhapatnam (Inner),9,5,2.45,Medium
2025-07-16,Dhamra,5,3,1.33,Low
2025-07-16,Gangavaram,4,1,0.74,Low
2025-07-16,Haldia,14,5,5.12,High
2025-07-16,Gopalpur,3,2,0.77,Low
2025-07-16,Newcastle,16,8,3.06,Medium
2025-07-16,Samarinda,10,7,1.96,Medium
2025-07-16,Richards Bay,9,2,1.91,Medium
2025-07-16,Maputo,6,4,1.16,Low
2025-07-16,Norfolk,4,2,0.94,Low
2025-07-17,Paradip,14,5,3.91,High
2025-07-17,Visakhapatnam (Outer),10,1,2.13,Medium
2025-07-17,Visakhapatnam (Inner),12,4,2.82,Medium
2025-07-17,Dhamra,4,3,0.98,Low
2025-07-17,Gangavaram,5,2,1.03,Low
2025-07-17,Haldia,11,2,4.1,High
2025-07-17,Gopalpur,3,1,0.47,Low
2025-07-17,Newcastle,17,11,3.17,Medium
2025-07-17,Samarinda,13,7,2.06,Medium
2025-07-17,Richards Bay,12,5,2.55,Medium
2025-07-17,Maputo,6,2,1.27,Low
2025-07-17,Norfolk,5,4,1.17,Low
2025-07-18,Paradip,13,6,3.44,Medium
2025-07-18,Visakhapatnam (Outer),7,3,1.58,Medium
2025-07-18,Visakhapatnam (Inner),8,3,2.04,Medium
2025-07-18,Dhamra,5,2,1.01,Low
2025-07-18,Gangavaram,4,3,0.96,Low
2025-07-18,Haldia,17,5,6.42,High
2025-07-18,Gopalpur,3,1,0.86,Low
2025-07-18,Newcastle,15,7,2.89,Medium
2025-07-18,Samarinda,9,4,1.58,Medium
2025-07-18,Richards Bay,9,6,2.1,Medium
2025-07-18,Maputo,4,3,0.97,Low
2025-07-18,Norfolk,5,2,1.12,Low
2025-07-21,Paradip,13,6,3.65,High
2025-07-21,Visakhapatnam (Outer),7,2,1.52,Medium
2025-07-21,Visakhapatnam (Inner),13,4,3.2,Medium
2025-07-21,Dhamra,4,5,1.13,Low
2025-07-21,Gangavaram,6,4,1.12,Low
2025-07-21,Haldia,19,3,6.85,High
2025-07-21,Gopalpur,4,3,0.83,Low
2025-07-21,Newcastle,15,6,2.91,Medium
2025-07-21,Samarinda,9,7,1.53,Medium
2025-07-21,Richards Bay,11,6,2.48,Medium
2025-07-21,Maputo,4,4,1.0,Low
2025-07-21,Norfolk,4,4,0.74,Low
2025-07-22,Paradip,12,4,3.43,Medium
2025-07-22,Visakhapatnam (Outer),6,2,1.56,Medium
2025-07-22,Visakhapatnam (Inner),10,3,2.31,Medium
2025-07-22,Dhamra,6,4,1.29,Low
2025-07-22,Gangavaram,4,4,0.77,Low
2025-07-22,Haldia,14,4,5.35,High
2025-07-22,Gopalpur,4,1,0.69,Low
2025-07-22,Newcastle,8,6,1.89,Medium
2025-07-22,Samarinda,6,5,1.32,Low
2025-07-22,Richards Bay,7,4,1.58,Medium
2025-07-22,Maputo,4,3,0.75,Low
2025-07-22,Norfolk,4,4,0.68,Low
2025-07-23,Paradip,8,6,2.33,Medium
2025-07-23,Visakhapatnam (Outer),7,5,1.55,Medium
2025-07-23,Visakhapatnam (Inner),9,4,2.36,Medium
2025-07-23,Dhamra,3,4,0.74,Low
2025-07-23,Gangavaram,6,1,1.08,Low
2025-07-23,Haldia,19,3,7.06,High
2025-07-23,Gopalpur,2,1,0.61,Low
2025-07-23,Newcastle,13,5,2.6,Medium
2025-07-23,Samarinda,5,4,1.22,Low
2025-07-23,Richards Bay,14,5,3.23,Medium
2025-07-23,Maputo,5,2,1.08,Low
2025-07-23,Norfolk,2,4,0.59,Low
2025-07-24,Paradip,11,7,2.87,Medium
2025-07-24,Visakhapatnam (Outer),5,5,1.15,Low
2025-07-24,Visakhapatnam (Inner),10,4,2.34,Medium
2025-07-24,Dhamra,5,4,1.27,Low
2025-07-24,Gangavaram,4,2,1.0,Low
2025-07-24,Haldia,18,4,6.46,High
2025-07-24,Gopalpur,4,1,0.88,Low
2025-07-24,Newcastle,20,9,3.83,High
2025-07-24,Samarinda,9,4,1.58,Medium
2025-07-24,Richards Bay,9,4,2.23,Medium
2025-07-24,Maputo,3,4,0.92,Low
2025-07-24,Norfolk,4,3,0.85,Low
2025-07-25,Paradip,13,6,3.53,High
2025-07-25,Visakhapatnam (Outer),9,3,2.21,Medium
2025-07-25,Visakhapatnam (Inner),9,4,2.4,Medium
2025-07-25,Dhamra,8,3,1.93,Medium
2025-07-25,Gangavaram,3,1,0.69,Low
2025-07-25,Haldia,17,7,6.07,High
2025-07-25,Gopalpur,4,2,0.76,Low
2025-07-25,Newcastle,17,8,3.49,Medium
2025-07-25,Samarinda,7,6,1.32,Low
2025-07-25,Richards Bay,6,4,1.44,Low
2025-07-25,Maputo,6,2,1.12,Low
2025-07-25,Norfolk,1,2,0.27,Low
2025-07-28,Paradip,14,7,3.99,High
2025-07-28,Visakhapatnam (Outer),9,2,1.92,Medium
2025-07-28,Visakhapatnam (Inner),11,6,2.59,Medium
2025-07-28,Dhamra,7,3,1.64,Medium
2025-07-28,Gangavaram,5,3,0.9,Low
2025-07-28,Haldia,11,5,4.27,High
2025-07-28,Gopalpur,4,2,0.84,Low
2025-07-28,Newcastle,24,9,4.63,High
2025-07-28,Samarinda,10,5,1.69,Medium
2025-07-28,Richards Bay,10,3,2.24,Medium
2025-07-28,Maputo,4,4,0.79,Low
2025-07-28,Norfolk,4,5,1.06,Low
2025-07-29,Paradip,9,5,2.35,Medium
2025-07-29,Visakhapatnam (Outer),8,5,2.05,Medium
2025-07-29,Visakhapatnam (Inner),10,4,2.36,Medium
2025-07-29,Dhamra,7,4,1.5,Medium
2025-07-29,Gangavaram,6,3,1.01,Low
2025-07-29,Haldia,16,5,5.94,High
2025-07-29,Gopalpur,3,4,0.81,Low
2025-07-29,Newcastle,18,7,3.6,High
2025-07-29,Samarinda,4,6,0.79,Low
2025-07-29,Richards Bay,9,5,1.93,Medium
2025-07-29,Maputo,5,2,1.06,Low
2025-07-29,Norfolk,3,3,0.76,Low
2025-07-30,Paradip,13,6,3.69,High
2025-07-30,Visakhapatnam (Outer),5,5,1.25,Low
2025-07-30,Visakhapatnam (Inner),16,5,3.66,High
2025-07-30,Dhamra,8,6,1.72,Medium
2025-07-30,Gangavaram,5,2,1.19,Low
2025-07-30,Haldia,19,5,6.92,High
2025-07-30,Gopalpur,3,1,0.77,Low
2025-07-30,Newcastle,11,6,2.48,Medium
2025-07-30,Samarinda,11,5,1.91,Medium
2025-07-30,Richards Bay,12,6,2.53,Medium
2025-07-30,Maputo,4,3,1.09,Low
2025-07-30,Norfolk,3,4,0.88,Low
2025-07-31,Paradip,11,5,2.86,Medium
2025-07-31,Visakhapatnam (Outer),7,2,1.64,Medium
2025-07-31,Visakhapatnam (Inner),12,6,2.85,Medium
2025-07-31,Dhamra,7,2,1.76,Medium
2025-07-31,Gangavaram,6,2,1.16,Low
2025-07-31,Haldia,17,3,6.24,High
2025-07-31,Gopalpur,2,2,0.66,Low
2025-07-31,Newcastle,11,6,2.28,Medium
2025-07-31,Samarinda,8,5,1.52,Medium
2025-07-31,Richards Bay,8,5,1.93,Medium
2025-07-31,Maputo,5,3,1.09,Low
2025-07-31,Norfolk,4,3,0.92,Low
2025-08-01,Paradip,11,5,3.1,Medium
2025-08-01,Visakhapatnam (Outer),7,3,1.56,Medium
2025-08-01,Visakhapatnam (Inner),8,5,2.11,Medium
2025-08-01,Dhamra,8,4,1.77,Medium
2025-08-01,Gangavaram,6,2,1.16,Low
2025-08-01,Haldia,17,6,6.06,High
2025-08-01,Gopalpur,3,2,0.6,Low
2025-08-01,Newcastle,19,6,3.91,High
2025-08-01,Samarinda,6,5,1.31,Low
2025-08-01,Richards Bay,7,4,1.55,Medium
2025-08-01,Maputo,5,3,0.91,Low
2025-08-01,Norfolk,5,4,0.81,Low
2025-08-04,Paradip,16,5,4.39,High
2025-08-04,Visakhapatnam (Outer),6,4,1.64,Medium
2025-08-04,Visakhapatnam (Inner),12,5,2.92,Medium
2025-08-04,Dhamra,6,1,1.21,Low
2025-08-04,Gangavaram,3,2,0.93,Low
2025-08-04,Haldia,10,4,3.88,High
2025-08-04,Gopalpur,3,1,0.81,Low
2025-08-04,Newcastle,17,4,3.48,Medium
2025-08-04,Samarinda,9,6,1.77,Medium
2025-08-04,Richards Bay,11,5,2.59,Medium
2025-08-04,Maputo,4,2,0.93,Low
2025-08-04,Norfolk,4,4,1.01,Low
2025-08-05,Paradip,12,6,3.4,Medium
2025-08-05,Visakhapatnam (Outer),9,3,2.08,Medium
2025-08-05,Visakhapatnam (Inner),14,6,3.39,Medium
2025-08-05,Dhamra,5,5,1.12,Low
2025-08-05,Gangavaram,4,2,1.07,Low
2025-08-05,Haldia,16,3,5.81,High
2025-08-05,Gopalpur,4,1,0.58,Low
2025-08-05,Newcastle,12,7,2.45,Medium
2025-08-05,Samarinda,13,5,2.17,Medium
2025-08-05,Richards Bay,7,4,1.56,Medium
2025-08-05,Maputo,4,3,1.03,Low
2025-08-05,Norfolk,2,4,0.51,Low
2025-08-06,Paradip,13,6,3.46,Medium
2025-08-06,Visakhapatnam (Outer),6,3,1.58,Medium
2025-08-06,Visakhapatnam (Inner),7,4,2.04,Medium
2025-08-06,Dhamra,8,3,1.69,Medium
2025-08-06,Gangavaram,5,3,0.95,Low
2025-08-06,Haldia,20,4,7.22,High
2025-08-06,Gopalpur,5,1,0.75,Low
2025-08-06,Newcastle,9,6,1.91,Medium
2025-08-06,Samarinda,9,5,1.64,Medium
2025-08-06,Richards Bay,7,5,1.55,Medium
2025-08-06,Maputo,6,2,1.2,Low
2025-08-06,Norfolk,5,6,0.94,Low
2025-08-07,Paradip,10,5,2.99,Medium
2025-08-07,Visakhapatnam (Outer),11,2,2.54,Medium
2025-08-07,Visakhapatnam (Inner),11,4,2.91,Medium
2025-08-07,Dhamra,6,4,1.21,Low
2025-08-07,Gangavaram,5,3,1.06,Low
2025-08-07,Haldia,13,5,5.03,High
2025-08-07,Gopalpur,3,1,0.66,Low
2025-08-07,Newcastle,16,5,3.27,Medium
2025-08-07,Samarinda,8,5,1.31,Low
2025-08-07,Richards Bay,9,5,2.14,Medium
2025-08-07,Maputo,4,4,0.93,Low
2025-08-07,Norfolk,4,4,0.87,Low
2025-08-08,Paradip,12,6,3.23,Medium
2025-08-08,Visakhapatnam (Outer),7,3,1.69,Medium
2025-08-08,Visakhapatnam (Inner),7,6,2.02,Medium
2025-08-08,Dhamra,6,4,1.19,Low
2025-08-08,Gangavaram,5,1,0.93,Low
2025-08-08,Haldia,10,3,3.68,High
2025-08-08,Gopalpur,3,2,0.68,Low
2025-08-08,Newcastle,18,9,3.74,High
2025-08-08,Samarinda,10,7,1.68,Medium
2025-08-08,Richards Bay,10,4,2.45,Medium
2025-08-08,Maputo,6,3,1.44,Low
2025-08-08,Norfolk,4,3,0.9,Low
2025-08-11,Paradip,14,6,3.67,High
2025-08-11,Visakhapatnam (Outer),10,5,2.45,Medium
2025-08-11,Visakhapatnam (Inner),14,5,3.32,Medium
2025-08-11,Dhamra,6,4,1.34,Low
2025-08-11,Gangavaram,7,2,1.3,Low
2025-08-11,Haldia,13,5,4.85,High
2025-08-11,Gopalpur,4,2,0.83,Low
2025-08-11,Newcastle,14,7,2.71,Medium
2025-08-11,Samarinda,8,5,1.68,Medium
2025-08-11,Richards Bay,8,4,1.97,Medium
2025-08-11,Maputo,6,2,1.35,Low
2025-08-11,Norfolk,3,3,0.6,Low
2025-08-12,Paradip,14,8,3.66,High
2025-08-12,Visakhapatnam (Outer),9,4,1.9,Medium
2025-08-12,Visakhapatnam (Inner),11,6,2.76,Medium
2025-08-12,Dhamra,5,3,1.34,Low
2025-08-12,Gangavaram,4,2,1.08,Low
2025-08-12,Haldia,12,7,4.48,High
2025-08-12,Gopalpur,3,1,0.82,Low
2025-08-12,Newcastle,4,8,0.98,Low
2025-08-12,Samarinda,5,5,1.03,Low
2025-08-12,Richards Bay,8,4,1.92,Medium
2025-08-12,Maputo,3,2,0.78,Low
2025-08-12,Norfolk,4,4,0.83,Low
2025-08-13,Paradip,14,5,3.78,High
2025-08-13,Visakhapatnam (Outer),9,3,2.02,Medium
2025-08-13,Visakhapatnam (Inner),9,3,2.39,Medium
2025-08-13,Dhamra,7,6,1.41,Low
2025-08-13,Gangavaram,4,3,1.04,Low
2025-08-13,Haldia,12,5,4.42,High
2025-08-13,Gopalpur,4,2,0.59,Low
2025-08-13,Newcastle,10,6,2.08,Medium
2025-08-13,Samarinda,9,6,1.58,Medium
2025-08-13,Richards Bay,6,3,1.42,Low
2025-08-13,Maputo,5,3,1.07,Low
2025-08-13,Norfolk,2,3,0.46,Low
2025-08-14,Paradip,14,7,3.8,High
2025-08-14,Visakhapatnam (Outer),9,5,1.98,Medium
2025-08-14,Visakhapatnam (Inner),13,4,3.36,Medium
2025-08-14,Dhamra,6,3,1.38,Low
2025-08-14,Gangavaram,6,1,1.34,Low
2025-08-14,Haldia,12,6,4.64,High
2025-08-14,Gopalpur,3,1,0.46,Low
2025-08-14,Newcastle,17,9,3.16,Medium
2025-08-14,Samarinda,10,6,1.97,Medium
2025-08-14,Richards Bay,6,6,1.31,Low
2025-08-14,Maputo,4,3,1.03,Low
2025-08-14,Norfolk,3,4,0.91,Low
2025-08-15,Paradip,10,5,2.71,Medium
2025-08-15,Visakhapatnam (Outer),8,5,1.92,Medium
2025-08-15,Visakhapatnam (Inner),10,3,2.53,Medium
2025-08-15,Dhamra,8,4,1.81,Medium
2025-08-15,Gangavaram,5,4,0.99,Low
2025-08-15,Haldia,18,2,6.73,High
2025-08-15,Gopalpur,3,1,0.52,Low
2025-08-15,Newcastle,12,8,2.38,Medium
2025-08-15,Samarinda,9,5,1.47,Low
2025-08-15,Richards Bay,8,3,1.79,Medium
2025-08-15,Maputo,4,3,0.83,Low
2025-08-15,Norfolk,3,3,0.58,Low
2025-08-18,Paradip,11,8,2.86,Medium
2025-08-18,Visakhapatnam (Outer),8,5,2.06,Medium
2025-08-18,Visakhapatnam (Inner),14,6,3.51,High
2025-08-18,Dhamra,7,5,1.63,Medium
2025-08-18,Gangavaram,5,1,1.11,Low
2025-08-18,Haldia,18,6,6.61,High
2025-08-18,Gopalpur,5,1,0.89,Low
2025-08-18,Newcastle,13,7,2.51,Medium
2025-08-18,Samarinda,9,4,1.78,Medium
2025-08-18,Richards Bay,13,5,2.74,Medium
2025-08-18,Maputo,4,1,1.08,Low
2025-08-18,Norfolk,6,4,1.24,Low
2025-08-19,Paradip,11,5,3.17,Medium
2025-08-19,Visakhapatnam (Outer),10,3,2.3,Medium
2025-08-19,Visakhapatnam (Inner),13,3,3.18,Medium
2025-08-19,Dhamra,7,4,1.4,Low
2025-08-19,Gangavaram,6,1,1.15,Low
2025-08-19,Haldia,17,6,6.29,High
2025-08-19,Gopalpur,4,3,0.73,Low
2025-08-19,Newcastle,15,9,3.19,Medium
2025-08-19,Samarinda,6,8,1.15,Low
2025-08-19,Richards Bay,8,6,1.79,Medium
2025-08-19,Maputo,5,2,1.2,Low
2025-08-19,Norfolk,3,5,0.87,Low
2025-08-20,Paradip,12,7,3.16,Medium
2025-08-20,Visakhapatnam (Outer),8,4,1.87,Medium
2025-08-20,Visakhapatnam (Inner),13,5,3.34,Medium
2025-08-20,Dhamra,6,4,1.49,Low
2025-08-20,Gangavaram,5,4,0.93,Low
2025-08-20,Haldia,14,5,5.07,High
2025-08-20,Gopalpur,4,2,0.97,Low
2025-08-20,Newcastle,13,6,2.8,Medium
2025-08-20,Samarinda,11,8,2.14,Medium
2025-08-20,Richards Bay,7,3,1.86,Medium
2025-08-20,Maputo,3,1,0.81,Low
2025-08-20,Norfolk,4,3,0.76,Low
2025-08-21,Paradip,12,5,3.26,Medium
2025-08-21,Visakhapatnam (Outer),11,3,2.67,Medium
2025-08-21,Visakhapatnam (Inner),9,5,2.44,Medium
2025-08-21,Dhamra,5,3,1.39,Low
2025-08-21,Gangavaram,5,4,1.17,Low
2025-08-21,Haldia,17,7,6.43,High
2025-08-21,Gopalpur,5,2,0.84,Low
2025-08-21,Newcastle,7,8,1.41,Low
2025-08-21,Samarinda,9,5,1.49,Low
2025-08-21,Richards Bay,14,3,3.12,Medium
2025-08-21,Maputo,5,1,1.14,Low
2025-08-21,Norfolk,3,4,0.78,Low
2025-08-22,Paradip,10,4,2.81,Medium
2025-08-22,Visakhapatnam (Outer),9,2,2.05,Medium
2025-08-22,Visakhapatnam (Inner),12,5,2.98,Medium
2025-08-22,Dhamra,6,5,1.24,Low
2025-08-22,Gangavaram,5,2,1.14,Low
2025-08-22,Haldia,21,6,7.68,High
2025-08-22,Gopalpur,3,2,0.61,Low
2025-08-22,Newcastle,18,9,3.59,High
2025-08-22,Samarinda,5,6,0.96,Low
2025-08-22,Richards Bay,15,4,3.36,Medium
2025-08-22,Maputo,5,3,1.08,Low
2025-08-22,Norfolk,3,2,0.55,Low
2025-08-25,Paradip,14,5,3.95,High
2025-08-25,Visakhapatnam (Outer),6,4,1.59,Medium
2025-08-25,Visakhapatnam (Inner),12,5,3.1,Medium
2025-08-25,Dhamra,7,2,1.71,Medium
2025-08-25,Gangavaram,5,2,1.2,Low
2025-08-25,Haldia,16,5,5.85,High
2025-08-25,Gopalpur,3,1,0.6,Low
2025-08-25,Newcastle,13,7,2.7,Medium
2025-08-25,Samarinda,7,6,1.43,Low
2025-08-25,Richards Bay,14,5,3.08,Medium
2025-08-25,Maputo,3,3,0.71,Low
2025-08-25,Norfolk,3,5,0.89,Low
2025-08-26,Paradip,11,5,2.86,Medium
2025-08-26,Visakhapatnam (Outer),5,3,1.34,Low
2025-08-26,Visakhapatnam (Inner),9,5,2.37,Medium
2025-08-26,Dhamra,8,3,1.7,Medium
2025-08-26,Gangavaram,4,3,0.79,Low
2025-08-26,Haldia,16,4,5.97,High
2025-08-26,Gopalpur,4,1,0.59,Low
2025-08-26,Newcastle,14,7,2.69,Medium
2025-08-26,Samarinda,8,6,1.41,Low
2025-08-26,Richards Bay,9,5,1.99,Medium
2025-08-26,Maputo,3,3,0.7,Low
2025-08-26,Norfolk,4,3,0.92,Low
2025-08-27,Paradip,13,7,3.6,High
2025-08-27,Visakhapatnam (Outer),7,3,1.5,Medium
2025-08-27,Visakhapatnam (Inner),12,4,2.74,Medium
2025-08-27,Dhamra,6,5,1.35,Low
2025-08-27,Gangavaram,4,3,0.79,Low
2025-08-27,Haldia,20,3,7.45,High
2025-08-27,Gopalpur,4,4,0.92,Low
2025-08-27,Newcastle,16,7,3.17,Medium
2025-08-27,Samarinda,9,4,1.79,Medium
2025-08-27,Richards Bay,8,5,1.98,Medium
2025-08-27,Maputo,4,1,1.07,Low
2025-08-27,Norfolk,3,4,0.53,Low
2025-08-28,Paradip,12,6,3.46,Medium
2025-08-28,Visakhapatnam (Outer),7,5,1.71,Medium
2025-08-28,Visakhapatnam (Inner),14,3,3.46,Medium
2025-08-28,Dhamra,5,3,1.36,Low
2025-08-28,Gangavaram,5,2,0.94,Low
2025-08-28,Haldia,11,5,4.11,High
2025-08-28,Gopalpur,5,2,0.99,Low
2025-08-28,Newcastle,23,6,4.35,High
2025-08-28,Samarinda,7,4,1.52,Medium
2025-08-28,Richards Bay,10,5,2.26,Medium
2025-08-28,Maputo,3,3,0.66,Low
2025-08-28,Norfolk,3,3,0.85,Low
2025-08-29,Paradip,14,5,3.74,High
2025-08-29,Visakhapatnam (Outer),7,3,1.75,Medium
2025-08-29,Visakhapatnam (Inner),12,3,2.96,Medium
2025-08-29,Dhamra,5,5,1.0,Low
2025-08-29,Gangavaram,4,3,0.76,Low
2025-08-29,Haldia,17,5,6.18,High
2025-08-29,Gopalpur,3,1,0.64,Low
2025-08-29,Newcastle,12,8,2.31,Medium
2025-08-29,Samarinda,7,4,1.46,Low
2025-08-29,Richards Bay,8,4,1.98,Medium
2025-08-29,Maputo,6,2,1.39,Low
2025-08-29,Norfolk,4,3,0.91,Low
2025-09-01,Paradip,8,4,2.18,Medium
2025-09-01,Visakhapatnam (Outer),6,4,1.4,Low
2025-09-01,Visakhapatnam (Inner),8,4,2.14,Medium
2025-09-01,Dhamra,5,2,1.05,Low
2025-09-01,Gangavaram,4,2,0.86,Low
2025-09-01,Haldia,10,3,3.78,High
2025-09-01,Gopalpur,2,2,0.47,Low
2025-09-01,Newcastle,10,7,2.05,Medium
2025-09-01,Samarinda,8,5,1.56,Medium
2025-09-01,Richards Bay,10,6,2.17,Medium
2025-09-01,Maputo,2,2,0.78,Low
2025-09-01,Norfolk,3,4,0.76,Low
2025-09-02,Paradip,12,5,3.21,Medium
2025-09-02,Visakhapatnam (Outer),5,2,1.23,Low
2025-09-02,Visakhapatnam (Inner),6,7,1.76,Medium
2025-09-02,Dhamra,5,3,1.32,Low
2025-09-02,Gangavaram,5,1,0.95,Low
2025-09-02,Haldia,9,6,3.62,High
2025-09-02,Gopalpur,1,1,0.25,Low
2025-09-02,Newcastle,20,7,3.97,High
2025-09-02,Samarinda,7,6,1.29,Low
2025-09-02,Richards Bay,7,4,1.56,Medium
2025-09-02,Maputo,4,1,1.02,Low
2025-09-02,Norfolk,3,2,0.73,Low
2025-09-03,Paradip,10,6,2.85,Medium
2025-09-03,Visakhapatnam (Outer),7,5,1.84,Medium
2025-09-03,Visakhapatnam (Inner),7,6,1.89,Medium
2025-09-03,Dhamra,3,3,0.68,Low
2025-09-03,Gangavaram,2,4,0.68,Low
2025-09-03,Haldia,7,6,2.6,Medium
2025-09-03,Gopalpur,3,3,0.58,Low
2025-09-03,Newcastle,15,8,2.92,Medium
2025-09-03,Samarinda,6,5,1.2,Low
2025-09-03,Richards Bay,10,5,2.43,Medium
2025-09-03,Maputo,3,3,0.84,Low
2025-09-03,Norfolk,3,2,0.78,Low
2025-09-04,Paradip,15,6,3.9,High
2025-09-04,Visakhapatnam (Outer),4,3,0.91,Low
2025-09-04,Visakhapatnam (Inner),8,4,2.17,Medium
2025-09-04,Dhamra,4,3,0.89,Low
2025-09-04,Gangavaram,3,3,0.92,Low
2025-09-04,Haldia,14,6,5.16,High
2025-09-04,Gopalpur,2,2,0.46,Low
2025-09-04,Newcastle,13,8,2.53,Medium
2025-09-04,Samarinda,8,6,1.52,Medium
2025-09-04,Richards Bay,4,5,0.99,Low
2025-09-04,Maputo,5,1,0.98,Low
2025-09-04,Norfolk,4,4,0.79,Low
2025-09-05,Paradip,10,9,2.84,Medium
2025-09-05,Visakhapatnam (Outer),7,4,1.71,Medium
2025-09-05,Visakhapatnam (Inner),4,2,1.32,Low
