date,port,fuel_type,price_usd_per_ton
2025-08-11,Visakhapatnam,VLSFO,757.46
2025-08-11,Visakhapatnam,LSMGO,949.87
2025-08-11,Visakhapatnam,HSFO,600.12
2025-08-12,Singapore,VLSFO,741.77
2025-08-12,Singapore,LSMGO,935.05
2025-08-12,Singapore,HSFO,581.8
2025-08-12,Fujairah,VLSFO,732.0
2025-08-12,Fujairah,LSMGO,920.27
2025-08-12,Fujairah,HSFO,572.75
2025-08-12,Rotterdam,VLSFO,719.81
2025-08-12,Rotterdam,LSMGO,904.89
2025-08-12,Rotterdam,HSFO,559.98
2025-08-12,Visakhapatnam,VLSFO,779.32
2025-08-12,Visakhapatnam,LSMGO,969.11
2025-08-12,Visakhapatnam,HSFO,615.57
2025-08-13,Singapore,VLSFO,741.5
2025-08-13,Singapore,LSMGO,931.77
2025-08-13,Singapore,HSFO,578.4
2025-08-13,Fujairah,VLSFO,730.38
2025-08-13,Fujairah,LSMGO,914.97
2025-08-13,Fujairah,HSFO,565.57
2025-08-13,Rotterdam,VLSFO,714.89
2025-08-13,Rotterdam,LSMGO,905.12
2025-08-13,Rotterdam,HSFO,555.54
2025-08-13,Visakhapatnam,VLSFO,771.77
2025-08-13,Visakhapatnam,LSMGO,967.43
2025-08-13,Visakhapatnam,HSFO,611.94
2025-08-14,Singapore,VLSFO,748.38
2025-08-14,Singapore,LSMGO,937.61
2025-08-14,Singapore,HSFO,590.92
2025-08-14,Fujairah,VLSFO,741.11
2025-08-14,Fujairah,LSMGO,929.52
2025-08-14,Fujairah,HSFO,580.46
2025-08-14,Rotterdam,VLSFO,722.6
2025-08-14,Rotterdam,LSMGO,915.77
2025-08-14,Rotterdam,HSFO,565.28
2025-08-14,Visakhapatnam,VLSFO,785.51
2025-08-14,Visakhapatnam,LSMGO,972.95
2025-08-14,Visakhapatnam,HSFO,626.63
2025-08-15,Singapore,VLSFO,757.88
2025-08-15,Singapore,LSMGO,949.45
2025-08-15,Singapore,HSFO,597.77
2025-08-15,Fujairah,VLSFO,743.76
2025-08-15,Fujairah,LSMGO,936.75
2025-08-15,Fujairah,HSFO,583.9
2025-08-15,Rotterdam,VLSFO,735.1
2025-08-15,Rotterdam,LSMGO,923.54
2025-08-15,Rotterdam,HSFO,570.8
2025-08-15,Visakhapatnam,VLSFO,795.64
2025-08-15,Visakhapatnam,LSMGO,982.97
2025-08-15,Visakhapatnam,HSFO,630.3
2025-08-18,Singapore,VLSFO,774.26
2025-08-18,Singapore,LSMGO,962.02
2025-08-18,Singapore,HSFO,615.32
2025-08-18,Fujairah,VLSFO,763.4
2025-08-18,Fujairah,LSMGO,954.37
2025-08-18,Fujairah,HSFO,601.51
2025-08-18,Rotterdam,VLSFO,748.23
2025-08-18,Rotterdam,LSMGO,940.02
2025-08-18,Rotterdam,HSFO,586.29
2025-08-18,Visakhapatnam,VLSFO,808.78
2025-08-18,Visakhapatnam,LSMGO,998.77
2025-08-18,Visakhapatnam,HSFO,646.03
2025-08-19,Singapore,VLSFO,761.89
2025-08-19,Singapore,LSMGO,954.5
2025-08-19,Singapore,HSFO,604.51
2025-08-19,Fujairah,VLSFO,747.97
2025-08-19,Fujairah,LSMGO,937.92
2025-08-19,Fujairah,HSFO,588.95
2025-08-19,Rotterdam,VLSFO,739.63
2025-08-19,Rotterdam,LSMGO,925.15
2025-08-19,Rotterdam,HSFO,578.7
2025-08-19,Visakhapatnam,VLSFO,794.98
2025-08-19,Visakhapatnam,LSMGO,988.12
2025-08-19,Visakhapatnam,HSFO,636.51
2025-08-20,Singapore,VLSFO,772.03
2025-08-20,Singapore,LSMGO,958.7
2025-08-20,Singapore,HSFO,611.13
2025-08-20,Fujairah,VLSFO,756.71
2025-08-20,Fujairah,LSMGO,949.58
2025-08-20,Fujairah,HSFO,600.54
2025-08-20,Rotterdam,VLSFO,743.06
2025-08-20,Rotterdam,LSMGO,937.5
2025-08-20,Rotterdam,HSFO,585.86
2025-08-20,Visakhapatnam,VLSFO,803.06
2025-08-20,Visakhapatnam,LSMGO,994.86
2025-08-20,Visakhapatnam,HSFO,643.26
2025-08-21,Singapore,VLSFO,783.81
2025-08-21,Singapore,LSMGO,974.16
2025-08-21,Singapore,HSFO,620.24
2025-08-21,Fujairah,VLSFO,770.64
2025-08-21,Fujairah,LSMGO,962.49
2025-08-21,Fujairah,HSFO,613.22
2025-08-21,Rotterdam,VLSFO,757.69
2025-08-21,Rotterdam,LSMGO,950.31
2025-08-21,Rotterdam,HSFO,597.82
2025-08-21,Visakhapatnam,VLSFO,816.97
2025-08-21,Visakhapatnam,LSMGO,1009.7
2025-08-21,Visakhapatnam,HSFO,657.56
2025-08-22,Singapore,VLSFO,761.87
2025-08-22,Singapore,LSMGO,951.98
2025-08-22,Singapore,HSFO,604.12
2025-08-22,Fujairah,VLSFO,752.03
2025-08-22,Fujairah,LSMGO,939.46
2025-08-22,Fujairah,HSFO,589.04
2025-08-22,Rotterdam,VLSFO,736.99
2025-08-22,Rotterdam,LSMGO,927.47
2025-08-22,Rotterdam,HSFO,575.47
2025-08-22,Visakhapatnam,VLSFO,798.8
2025-08-22,Visakhapatnam,LSMGO,986.96
2025-08-22,Visakhapatnam,HSFO,636.04
2025-08-25,Singapore,VLSFO,746.23
2025-08-25,Singapore,LSMGO,937.02
2025-08-25,Singapore,HSFO,591.28
2025-08-25,Fujairah,VLSFO,735.42
2025-08-25,Fujairah,LSMGO,924.6
2025-08-25,Fujairah,HSFO,576.35
2025-08-25,Rotterdam,VLSFO,722.43
2025-08-25,Rotterdam,LSMGO,910.8
2025-08-25,Rotterdam,HSFO,562.53
2025-08-25,Visakhapatnam,VLSFO,783.85
2025-08-25,Visakhapatnam,LSMGO,973.9
2025-08-25,Visakhapatnam,HSFO,622.73
2025-08-26,Singapore,VLSFO,725.45
2025-08-26,Singapore,LSMGO,918.56
2025-08-26,Singapore,HSFO,565.03
2025-08-26,Fujairah,VLSFO,712.32
2025-08-26,Fujairah,LSMGO,902.23
2025-08-26,Fujairah,HSFO,553.51
2025-08-26,Rotterdam,VLSFO,702.32
2025-08-26,Rotterdam,LSMGO,889.0
2025-08-26,Rotterdam,HSFO,542.02
2025-08-26,Visakhapatnam,VLSFO,757.89
2025-08-26,Visakhapatnam,LSMGO,950.28
2025-08-26,Visakhapatnam,HSFO,602.42
2025-08-27,Singapore,VLSFO,721.94
2025-08-27,Singapore,LSMGO,913.29
2025-08-27,Singapore,HSFO,561.14
2025-08-27,Fujairah,VLSFO,712.36
2025-08-27,Fujairah,LSMGO,898.22
2025-08-27,Fujairah,HSFO,553.02
2025-08-27,Rotterdam,VLSFO,696.09
2025-08-27,Rotterdam,LSMGO,890.15
2025-08-27,Rotterdam,HSFO,537.02
2025-08-27,Visakhapatnam,VLSFO,759.24
2025-08-27,Visakhapatnam,LSMGO,946.82
2025-08-27,Visakhapatnam,HSFO,600.34
2025-08-28,Singapore,VLSFO,728.52
2025-08-28,Singapore,LSMGO,918.83
2025-08-28,Singapore,HSFO,570.72
2025-08-28,Fujairah,VLSFO,716.25
2025-08-28,Fujairah,LSMGO,906.93
2025-08-28,Fujairah,HSFO,561.42
2025-08-28,Rotterdam,VLSFO,708.62
2025-08-28,Rotterdam,LSMGO,895.02
2025-08-28,Rotterdam,HSFO,548.3
2025-08-28,Visakhapatnam,VLSFO,766.03
2025-08-28,Visakhapatnam,LSMGO,954.38
2025-08-28,Visakhapatnam,HSFO,606.97
2025-08-29,Singapore,VLSFO,748.25
2025-08-29,Singapore,LSMGO,940.23
2025-08-29,Singapore,HSFO,585.89
2025-08-29,Fujairah,VLSFO,736.33
2025-08-29,Fujairah,LSMGO,922.61
2025-08-29,Fujairah,HSFO,572.98
2025-08-29,Rotterdam,VLSFO,719.32
2025-08-29,Rotterdam,LSMGO,915.3
2025-08-29,Rotterdam,HSFO,564.11
2025-08-29,Visakhapatnam,VLSFO,784.02
2025-08-29,Visakhapatnam,LSMGO,972.36
2025-08-29,Visakhapatnam,HSFO,621.1
2025-09-01,Singapore,VLSFO,746.11
2025-09-01,Singapore,LSMGO,936.91
2025-09-01,Singapore,HSFO,587.46
2025-09-01,Fujairah,VLSFO,737.74
2025-09-01,Fujairah,LSMGO,926.44
2025-09-01,Fujairah,HSFO,573.67
2025-09-01,Rotterdam,VLSFO,720.31
2025-09-01,Rotterdam,LSMGO,910.82
2025-09-01,Rotterdam,HSFO,562.67
2025-09-01,Visakhapatnam,VLSFO,785.8
2025-09-01,Visakhapatnam,LSMGO,974.03
2025-09-01,Visakhapatnam,HSFO,625.02
2025-09-02,Singapore,VLSFO,766.36
2025-09-02,Singapore,LSMGO,955.73
2025-09-02,Singapore,HSFO,604.21
2025-09-02,Fujairah,VLSFO,756.81
2025-09-02,Fujairah,LSMGO,946.26
2025-09-02,Fujairah,HSFO,592.57
2025-09-02,Rotterdam,VLSFO,741.63
2025-09-02,Rotterdam,LSMGO,931.48
2025-09-02,Rotterdam,HSFO,582.31
2025-09-02,Visakhapatnam,VLSFO,804.23
2025-09-02,Visakhapatnam,LSMGO,992.04
2025-09-02,Visakhapatnam,HSFO,641.8
2025-09-03,Singapore,VLSFO,748.07
2025-09-03,Singapore,LSMGO,938.14
2025-09-03,Singapore,HSFO,588.89
2025-09-03,Fujairah,VLSFO,735.96
2025-09-03,Fujairah,LSMGO,930.23
2025-09-03,Fujairah,HSFO,580.11
2025-09-03,Rotterdam,VLSFO,723.58
2025-09-03,Rotterdam,LSMGO,917.78
2025-09-03,Rotterdam,HSFO,563.69
2025-09-03,Visakhapatnam,VLSFO,784.57
2025-09-03,Visakhapatnam,LSMGO,974.26
2025-09-03,Visakhapatnam,HSFO,625.0
2025-09-04,Singapore,VLSFO,730.19
2025-09-04,Singapore,LSMGO,921.59
2025-09-04,Singapore,HSFO,571.1
2025-09-04,Fujairah,VLSFO,722.58
2025-09-04,Fujairah,LSMGO,906.99
2025-09-04,Fujairah,HSFO,557.51
2025-09-04,Rotterdam,VLSFO,703.97
2025-09-04,Rotterdam,LSMGO,897.41
2025-09-04,Rotterdam,HSFO,543.99
2025-09-04,Visakhapatnam,VLSFO,768.68
2025-09-04,Visakhapatnam,LSMGO,956.73
2025-09-04,Visakhapatnam,HSFO,606.82
2025-09-05,Singapore,VLSFO,731.49
2025-09-05,Singapore,LSMGO,919.15
2025-09-05,Singapore,HSFO,569.31
2025-09-05,Fujairah,VLSFO,718.03
2025-09-05,Fujairah,LSMGO,909.68
2025-09-05,Fujairah,HSFO,557.38
2025-09-05,Rotterdam,VLSFO,703.82
2025-09-05,Rotterdam,LSMGO,898.94
2025-09-05,Rotterdam,HSFO,543.25
2025-09-05,Visakhapatnam,VLSFO,767.94
2025-09-05,Visakhapatnam,LSMGO,957.85
2025-09-05,Visakhapatnam,HSFO,604.9
2025-09-08,Singapore,VLSFO,733.22
2025-09-08,Singapore,LSMGO,923.28
2025-09-08,Singapore,HSFO,576.59
2025-09-08,Fujairah,VLSFO,724.26
2025-09-08,Fujairah,LSMGO,915.1
2025-09-08,Fujairah,HSFO,566.03
2025-09-08,Rotterdam,VLSFO,711.56
2025-09-08,Rotterdam,LSMGO,898.34
2025-09-08,Rotterdam,HSFO,548.87
2025-09-08,Visakhapatnam,VLSFO,772.46
2025-09-08,Visakhapatnam,LSMGO,958.66
2025-09-08,Visakhapatnam,HSFO,607.84
2025-09-09,Singapore,VLSFO,736.34
2025-09-09,Singapore,LSMGO,924.53
2025-09-09,Singapore,HSFO,577.64
2025-09-09,Fujairah,VLSFO,724.02
2025-09-09,Fujairah,LSMGO,910.66
2025-09-09,Fujairah,HSFO,565.81
2025-09-09,Rotterdam,VLSFO,708.67
2025-09-09,Rotterdam,LSMGO,899.14
2025-09-09,Rotterdam,HSFO,549.53
2025-09-09,Visakhapatnam,VLSFO,767.43
2025-09-09,Visakhapatnam,LSMGO,960.1
2025-09-09,Visakhapatnam,HSFO,607.86
2025-09-10,Singapore,VLSFO,711.8
2025-09-10,Singapore,LSMGO,901.5
2025-09-10,Singapore,HSFO,554.03
2025-09-10,Fujairah,VLSFO,702.21
2025-09-10,Fujairah,LSMGO,888.32
2025-09-10,Fujairah,HSFO,539.6
2025-09-10,Rotterdam,VLSFO,686.64
2025-09-10,Rotterdam,LSMGO,875.3
2025-09-10,Rotterdam,HSFO,529.19
2025-09-10,Visakhapatnam,VLSFO,748.64
2025-09-10,Visakhapatnam,LSMGO,935.54
2025-09-10,Visakhapatnam,HSFO,586.6
2025-09-11,Singapore,VLSFO,709.15
2025-09-11,Singapore,LSMGO,902.28
2025-09-11,Singapore,HSFO,549.24
2025-09-11,Fujairah,VLSFO,702.43
2025-09-11,Fujairah,LSMGO,891.2
2025-09-11,Fujairah,HSFO,538.86
2025-09-11,Rotterdam,VLSFO,686.99
2025-09-11,Rotterdam,LSMGO,878.98
2025-09-11,Rotterdam,HSFO,526.84
2025-09-11,Visakhapatnam,VLSFO,744.56
2025-09-11,Visakhapatnam,LSMGO,935.79
2025-09-11,Visakhapatnam,HSFO,588.57
2025-09-12,Singapore,VLSFO,698.53
2025-09-12,Singapore,LSMGO,888.57
2025-09-12,Singapore,HSFO,539.86
2025-09-12,Fujairah,VLSFO,688.03
2025-09-12,Fujairah,LSMGO,878.18
2025-09-12,Fujairah,HSFO,523.23
2025-09-12,Rotterdam,VLSFO,672.93
2025-09-12,Rotterdam,LSMGO,864.11
2025-09-12,Rotterdam,HSFO,514.21
2025-09-12,Visakhapatnam,VLSFO,733.3
2025-09-12,Visakhapatnam,LSMGO,920.66
2025-09-12,Visakhapatnam,HSFO,574.45
2025-09-15,Singapore,VLSFO,706.06
2025-09-15,Singapore,LSMGO,892.26
2025-09-15,Singapore,HSFO,544.52
2025-09-15,Fujairah,VLSFO,690.79
2025-09-15,Fujairah,LSMGO,881.77
2025-09-15,Fujairah,HSFO,529.85
2025-09-15,Rotterdam,VLSFO,679.14
2025-09-15,Rotterdam,LSMGO,870.04
2025-09-15,Rotterdam,HSFO,520.46
2025-09-15,Visakhapatnam,VLSFO,740.72
2025-09-15,Visakhapatnam,LSMGO,931.76
2025-09-15,Visakhapatnam,HSFO,578.03
2025-09-16,Singapore,VLSFO,706.41
2025-09-16,Singapore,LSMGO,900.8
2025-09-16,Singapore,HSFO,546.63
2025-09-16,Fujairah,VLSFO,699.54
2025-09-16,Fujairah,LSMGO,888.74
2025-09-16,Fujairah,HSFO,536.69
2025-09-16,Rotterdam,VLSFO,686.58
2025-09-16,Rotterdam,LSMGO,871.27
2025-09-16,Rotterdam,HSFO,522.51
2025-09-16,Visakhapatnam,VLSFO,744.52
2025-09-16,Visakhapatnam,LSMGO,932.79
2025-09-16,Visakhapatnam,HSFO,586.26
2025-09-17,Singapore,VLSFO,696.16
2025-09-17,Singapore,LSMGO,889.06
2025-09-17,Singapore,HSFO,539.31
2025-09-17,Fujairah,VLSFO,687.68
2025-09-17,Fujairah,LSMGO,875.3
2025-09-17,Fujairah,HSFO,525.95
2025-09-17,Rotterdam,VLSFO,675.83
2025-09-17,Rotterdam,LSMGO,861.94
2025-09-17,Rotterdam,HSFO,515.73
2025-09-17,Visakhapatnam,VLSFO,734.14
2025-09-17,Visakhapatnam,LSMGO,925.34
2025-09-17,Visakhapatnam,HSFO,575.05
2025-09-18,Singapore,VLSFO,691.7
2025-09-18,Singapore,LSMGO,883.86
2025-09-18,Singapore,HSFO,535.66
2025-09-18,Fujairah,VLSFO,681.04
2025-09-18,Fujairah,LSMGO,874.25
2025-09-18,Fujairah,HSFO,521.16
2025-09-18,Rotterdam,VLSFO,666.31
2025-09-18,Rotterdam,LSMGO,857.79
2025-09-18,Rotterdam,HSFO,511.16
2025-09-18,Visakhapatnam,VLSFO,727.37
2025-09-18,Visakhapatnam,LSMGO,920.66
2025-09-18,Visakhapatnam,HSFO,570.74
2025-09-19,Singapore,VLSFO,681.6
2025-09-19,Singapore,LSMGO,870.0
2025-09-19,Singapore,HSFO,523.85
2025-09-19,Fujairah,VLSFO,669.37
2025-09-19,Fujairah,LSMGO,862.2
2025-09-19,Fujairah,HSFO,510.16
2025-09-19,Rotterdam,VLSFO,657.41
2025-09-19,Rotterdam,LSMGO,849.17
2025-09-19,Rotterdam,HSFO,496.8
2025-09-19,Visakhapatnam,VLSFO,717.16
2025-09-19,Visakhapatnam,LSMGO,906.76
2025-09-19,Visakhapatnam,HSFO,556.71
2025-09-22,Singapore,VLSFO,682.08
2025-09-22,Singapore,LSMGO,873.78
2025-09-22,Singapore,HSFO,521.1
2025-09-22,Fujairah,VLSFO,670.07
2025-09-22,Fujairah,LSMGO,860.95
2025-09-22,Fujairah,HSFO,508.55
2025-09-22,Rotterdam,VLSFO,655.59
2025-09-22,Rotterdam,LSMGO,849.53
2025-09-22,Rotterdam,HSFO,498.27
2025-09-22,Visakhapatnam,VLSFO,717.39
2025-09-22,Visakhapatnam,LSMGO,907.82
2025-09-22,Visakhapatnam,HSFO,554.1
2025-09-23,Singapore,VLSFO,692.48
2025-09-23,Singapore,LSMGO,881.82
2025-09-23,Singapore,HSFO,532.04
2025-09-23,Fujairah,VLSFO,678.92
2025-09-23,Fujairah,LSMGO,867.26
2025-09-23,Fujairah,HSFO,517.93
2025-09-23,Rotterdam,VLSFO,669.47
2025-09-23,Rotterdam,LSMGO,856.22
2025-09-23,Rotterdam,HSFO,506.57
2025-09-23,Visakhapatnam,VLSFO,724.08
2025-09-23,Visakhapatnam,LSMGO,913.99
2025-09-23,Visakhapatnam,HSFO,568.07
2025-09-24,Singapore,VLSFO,681.84
2025-09-24,Singapore,LSMGO,871.66
2025-09-24,Singapore,HSFO,520.07
2025-09-24,Fujairah,VLSFO,671.08
2025-09-24,Fujairah,LSMGO,857.62
2025-09-24,Fujairah,HSFO,507.75
2025-09-24,Rotterdam,VLSFO,656.37
2025-09-24,Rotterdam,LSMGO,845.33
2025-09-24,Rotterdam,HSFO,495.09
2025-09-24,Visakhapatnam,VLSFO,717.48
2025-09-24,Visakhapatnam,LSMGO,907.51
2025-09-24,Visakhapatnam,HSFO,558.56
2025-09-25,Singapore,VLSFO,686.34
2025-09-25,Singapore,LSMGO,874.27
2025-09-25,Singapore,HSFO,525.47
2025-09-25,Fujairah,VLSFO,677.71
2025-09-25,Fujairah,LSMGO,865.41
2025-09-25,Fujairah,HSFO,516.09
2025-09-25,Rotterdam,VLSFO,658.87
2025-09-25,Rotterdam,LSMGO,851.94
2025-09-25,Rotterdam,HSFO,499.05
2025-09-25,Visakhapatnam,VLSFO,722.24
2025-09-25,Visakhapatnam,LSMGO,914.35
2025-09-25,Visakhapatnam,HSFO,564.64
2025-09-26,Singapore,VLSFO,681.68
2025-09-26,Singapore,LSMGO,871.18
2025-09-26,Singapore,HSFO,524.11
2025-09-26,Fujairah,VLSFO,670.48
2025-09-26,Fujairah,LSMGO,856.82
2025-09-26,Fujairah,HSFO,509.23
2025-09-26,Rotterdam,VLSFO,654.88
2025-09-26,Rotterdam,LSMGO,846.25
2025-09-26,Rotterdam,HSFO,496.17
2025-09-26,Visakhapatnam,VLSFO,716.93
2025-09-26,Visakhapatnam,LSMGO,905.58
2025-09-26,Visakhapatnam,HSFO,554.42
2025-09-29,Singapore,VLSFO,673.42
2025-09-29,Singapore,LSMGO,865.38
2025-09-29,Singapore,HSFO,514.38
2025-09-29,Fujairah,VLSFO,660.43
2025-09-29,Fujairah,LSMGO,854.01
2025-09-29,Fujairah,HSFO,503.87
2025-09-29,Rotterdam,VLSFO,646.66
2025-09-29,Rotterdam,LSMGO,835.64
2025-09-29,Rotterdam,HSFO,489.85
2025-09-29,Visakhapatnam,VLSFO,710.36
2025-09-29,Visakhapatnam,LSMGO,901.21
2025-09-29,Visakhapatnam,HSFO,550.74
2025-09-30,Singapore,VLSFO,672.99
2025-09-30,Singapore,LSMGO,862.57
2025-09-30,Singapore,HSFO,509.55
2025-09-30,Fujairah,VLSFO,658.87
2025-09-30,Fujairah,LSMGO,850.14
2025-09-30,Fujairah,HSFO,501.16
2025-09-30,Rotterdam,VLSFO,647.73
2025-09-30,Rotterdam,LSMGO,838.84
2025-09-30,Rotterdam,HSFO,486.06
2025-09-30,Visakhapatnam,VLSFO,707.78
2025-09-30,Visakhapatnam,LSMGO,894.91
2025-09-30,Visakhapatnam,HSFO,546.87
2025-10-01,Singapore,VLSFO,663.51
2025-10-01,Singapore,LSMGO,853.17
2025-10-01,Singapore,HSFO,504.96
2025-10-01,Fujairah,VLSFO,648.68
2025-10-01,Fujairah,LSMGO,840.0
2025-10-01,Fujairah,HSFO,488.99
2025-10-01,Rotterdam,VLSFO,636.65
2025-10-01,Rotterdam,LSMGO,829.15
2025-10-01,Rotterdam,HSFO,478.12
2025-10-01,Visakhapatnam,VLSFO,699.31
2025-10-01,Visakhapatnam,LSMGO,885.23
2025-10-01,Visakhapatnam,HSFO,539.25
2025-10-02,Singapore,VLSFO,653.94
2025-10-02,Singapore,LSMGO,848.91
2025-10-02,Singapore,HSFO,495.55
2025-10-02,Fujairah,VLSFO,643.47
2025-10-02,Fujairah,LSMGO,834.65
2025-10-02,Fujairah,HSFO,487.22
2025-10-02,Rotterdam,VLSFO,628.87
2025-10-02,Rotterdam,LSMGO,820.69
2025-10-02,Rotterdam,HSFO,473.72
2025-10-02,Visakhapatnam,VLSFO,690.96
2025-10-02,Visakhapatnam,LSMGO,879.77
2025-10-02,Visakhapatnam,HSFO,531.13
2025-10-03,Singapore,VLSFO,644.16
2025-10-03,Singapore,LSMGO,837.34
2025-10-03,Singapore,HSFO,486.42
2025-10-03,Fujairah,VLSFO,632.88
2025-10-03,Fujairah,LSMGO,825.78
2025-10-03,Fujairah,HSFO,472.64
2025-10-03,Rotterdam,VLSFO,617.2
2025-10-03,Rotterdam,LSMGO,808.42
2025-10-03,Rotterdam,HSFO,459.46
2025-10-03,Visakhapatnam,VLSFO,677.79
2025-10-03,Visakhapatnam,LSMGO,872.53
2025-10-03,Visakhapatnam,HSFO,521.45
2025-10-06,Singapore,VLSFO,662.53
2025-10-06,Singapore,LSMGO,854.46
2025-10-06,Singapore,HSFO,505.25
2025-10-06,Fujairah,VLSFO,654.56
2025-10-06,Fujairah,LSMGO,844.21
2025-10-06,Fujairah,HSFO,492.01
2025-10-06,Rotterdam,VLSFO,640.56
2025-10-06,Rotterdam,LSMGO,829.29
2025-10-06,Rotterdam,HSFO,479.23
2025-10-06,Visakhapatnam,VLSFO,696.6
2025-10-06,Visakhapatnam,LSMGO,886.67
2025-10-06,Visakhapatnam,HSFO,539.09
2025-10-07,Singapore,VLSFO,662.95
2025-10-07,Singapore,LSMGO,851.46
2025-10-07,Singapore,HSFO,505.67
2025-10-07,Fujairah,VLSFO,649.53
2025-10-07,Fujairah,LSMGO,842.91
2025-10-07,Fujairah,HSFO,492.57
2025-10-07,Rotterdam,VLSFO,642.15
2025-10-07,Rotterdam,LSMGO,829.24
2025-10-07,Rotterdam,HSFO,476.72
2025-10-07,Visakhapatnam,VLSFO,699.64
2025-10-07,Visakhapatnam,LSMGO,891.38
2025-10-07,Visakhapatnam,HSFO,542.32
2025-10-08,Singapore,VLSFO,657.01
2025-10-08,Singapore,LSMGO,846.35
2025-10-08,Singapore,HSFO,499.87
2025-10-08,Fujairah,VLSFO,643.58
2025-10-08,Fujairah,LSMGO,836.12
2025-10-08,Fujairah,HSFO,484.86
2025-10-08,Rotterdam,VLSFO,629.67
2025-10-08,Rotterdam,LSMGO,821.51
2025-10-08,Rotterdam,HSFO,471.02
2025-10-08,Visakhapatnam,VLSFO,693.54
2025-10-08,Visakhapatnam,LSMGO,885.12
2025-10-08,Visakhapatnam,HSFO,531.04
2025-10-09,Singapore,VLSFO,661.47
2025-10-09,Singapore,LSMGO,846.94
2025-10-09,Singapore,HSFO,499.83
2025-10-09,Fujairah,VLSFO,645.03
2025-10-09,Fujairah,LSMGO,840.21
2025-10-09,Fujairah,HSFO,489.2
2025-10-09,Rotterdam,VLSFO,635.55
2025-10-09,Rotterdam,LSMGO,826.55
2025-10-09,Rotterdam,HSFO,475.49
2025-10-09,Visakhapatnam,VLSFO,697.42
2025-10-09,Visakhapatnam,LSMGO,885.89
2025-10-09,Visakhapatnam,HSFO,537.15
2025-10-10,Singapore,VLSFO,658.66
2025-10-10,Singapore,LSMGO,846.26
2025-10-10,Singapore,HSFO,498.73
2025-10-10,Fujairah,VLSFO,644.32
2025-10-10,Fujairah,LSMGO,837.11
2025-10-10,Fujairah,HSFO,486.45
2025-10-10,Rotterdam,VLSFO,634.29
2025-10-10,Rotterdam,LSMGO,820.62
2025-10-10,Rotterdam,HSFO,471.73
2025-10-10,Visakhapatnam,VLSFO,693.51
2025-10-10,Visakhapatnam,LSMGO,886.26
2025-10-10,Visakhapatnam,HSFO,532.86
2025-10-13,Singapore,VLSFO,655.99
2025-10-13,Singapore,LSMGO,847.73
2025-10-13,Singapore,HSFO,497.06
2025-10-13,Fujairah,VLSFO,643.23
2025-10-13,Fujairah,LSMGO,833.91
2025-10-13,Fujairah,HSFO,482.75
2025-10-13,Rotterdam,VLSFO,634.24
2025-10-13,Rotterdam,LSMGO,819.23
2025-10-13,Rotterdam,HSFO,470.67
2025-10-13,Visakhapatnam,VLSFO,688.6
2025-10-13,Visakhapatnam,LSMGO,879.77
2025-10-13,Visakhapatnam,HSFO,533.12
2025-10-14,Singapore,VLSFO,660.76
2025-10-14,Singapore,LSMGO,850.03
2025-10-14,Singapore,HSFO,502.4
2025-10-14,Fujairah,VLSFO,647.61
2025-10-14,Fujairah,LSMGO,838.06
2025-10-14,Fujairah,HSFO,492.4
2025-10-14,Rotterdam,VLSFO,639.18
2025-10-14,Rotterdam,LSMGO,830.05
2025-10-14,Rotterdam,HSFO,479.68
2025-10-14,Visakhapatnam,VLSFO,698.65
2025-10-14,Visakhapatnam,LSMGO,884.87
2025-10-14,Visakhapatnam,HSFO,539.25
2025-10-15,Singapore,VLSFO,672.22
2025-10-15,Singapore,LSMGO,861.94
2025-10-15,Singapore,HSFO,510.2
2025-10-15,Fujairah,VLSFO,656.55
2025-10-15,Fujairah,LSMGO,850.22
2025-10-15,Fujairah,HSFO,499.51
2025-10-15,Rotterdam,VLSFO,648.03
2025-10-15,Rotterdam,LSMGO,833.08
2025-10-15,Rotterdam,HSFO,483.5
2025-10-15,Visakhapatnam,VLSFO,703.42
2025-10-15,Visakhapatnam,LSMGO,896.9
2025-10-15,Visakhapatnam,HSFO,543.27
2025-10-16,Singapore,VLSFO,662.28
2025-10-16,Singapore,LSMGO,857.87
2025-10-16,Singapore,HSFO,502.03
2025-10-16,Fujairah,VLSFO,654.89
2025-10-16,Fujairah,LSMGO,842.08
2025-10-16,Fujairah,HSFO,494.93
2025-10-16,Rotterdam,VLSFO,640.21
2025-10-16,Rotterdam,LSMGO,832.29
2025-10-16,Rotterdam,HSFO,482.44
2025-10-16,Visakhapatnam,VLSFO,696.94
2025-10-16,Visakhapatnam,LSMGO,887.34
2025-10-16,Visakhapatnam,HSFO,538.39
2025-10-17,Singapore,VLSFO,660.22
2025-10-17,Singapore,LSMGO,851.54
2025-10-17,Singapore,HSFO,498.97
2025-10-17,Fujairah,VLSFO,647.85
2025-10-17,Fujairah,LSMGO,835.34
2025-10-17,Fujairah,HSFO,489.04
2025-10-17,Rotterdam,VLSFO,637.01
2025-10-17,Rotterdam,LSMGO,822.82
2025-10-17,Rotterdam,HSFO,474.18
2025-10-17,Visakhapatnam,VLSFO,691.72
2025-10-17,Visakhapatnam,LSMGO,884.56
2025-10-17,Visakhapatnam,HSFO,534.22
2025-10-20,Singapore,VLSFO,654.42
2025-10-20,Singapore,LSMGO,846.21
2025-10-20,Singapore,HSFO,495.56
2025-10-20,Fujairah,VLSFO,644.68
2025-10-20,Fujairah,LSMGO,835.07
2025-10-20,Fujairah,HSFO,481.6
