date,vessel_class,demurrage_rate_usd_per_day,despatch_rate_usd_per_day,allowed_laytime_hours,projected_delay_hours,net_demurrage_cost_usd
2026-06-29,Supramax,16735.89,8367.94,60,54.3,0.0
2026-06-29,Panamax,21179.86,10589.93,72,68.4,0.0
2026-06-29,Capesize,31421.16,15710.58,96,60.8,0.0
2026-06-30,Handysize,12755.55,6377.77,48,63.3,8131.66
2026-06-30,Supramax,16318.76,8159.38,60,93.3,22642.28
2026-06-30,Panamax,20611.68,10305.84,72,56.4,0.0
2026-06-30,Capesize,31057.17,15528.58,96,85.7,0.0
2026-07-01,Handysize,12468.51,6234.26,48,23.2,0.0
2026-07-01,Supramax,16722.69,8361.34,60,59.3,0.0
2026-07-01,Panamax,20966.33,10483.17,72,59.9,0.0
2026-07-01,Capesize,32020.14,16010.07,96,41.2,0.0
2026-07-02,Handysize,12368.92,6184.46,48,42.4,0.0
2026-07-02,Supramax,15906.74,7953.37,60,53.6,0.0
2026-07-02,Panamax,20784.8,10392.4,72,80.8,7621.09
2026-07-02,Capesize,30681.02,15340.51,96,47.6,0.0
2026-07-03,Handysize,11661.86,5830.93,48,48.5,242.96
2026-07-03,Supramax,15412.22,7706.11,60,49.5,0.0
2026-07-03,Panamax,20360.56,10180.28,72,44.9,0.0
2026-07-03,Capesize,30282.83,15141.42,96,53.2,0.0
2026-07-06,Handysize,12068.2,6034.1,48,38.8,0.0
2026-07-06,Supramax,15634.23,7817.11,60,51.3,0.0
2026-07-06,Panamax,19492.44,9746.22,72,48.5,0.0
2026-07-06,Capesize,30279.37,15139.68,96,53.1,0.0
2026-07-07,Handysize,11709.14,5854.57,48,41.7,0.0
2026-07-07,Supramax,15471.76,7735.88,60,50.3,0.0
2026-07-07,Panamax,20804.86,10402.43,72,29.5,0.0
2026-07-07,Capesize,31176.74,15588.37,96,39.1,0.0
2026-07-08,Handysize,11581.23,5790.61,48,79.4,15152.11
2026-07-08,Supramax,15884.03,7942.02,60,41.8,0.0
2026-07-08,Panamax,19938.79,9969.4,72,41.2,0.0
2026-07-08,Capesize,30271.52,15135.76,96,47.6,0.0
2026-07-09,Handysize,11647.45,5823.73,48,40.2,0.0
2026-07-09,Supramax,15707.72,7853.86,60,60.0,0.0
2026-07-09,Panamax,20498.94,10249.47,72,43.5,0.0
2026-07-09,Capesize,31043.08,15521.54,96,27.8,0.0
2026-07-10,Handysize,11752.33,5876.16,48,68.3,9940.51
2026-07-10,Supramax,16186.84,8093.42,60,45.0,0.0
2026-07-10,Panamax,20788.72,10394.36,72,64.2,0.0
2026-07-10,Capesize,30547.79,15273.9,96,59.2,0.0
2026-07-13,Handysize,12056.81,6028.4,48,54.7,3365.86
2026-07-13,Supramax,15997.35,7998.68,60,62.5,1666.39
2026-07-13,Panamax,20715.98,10357.99,72,62.0,0.0
2026-07-13,Capesize,30613.34,15306.67,96,44.2,0.0
2026-07-14,Handysize,11750.78,5875.39,48,57.1,4455.5
2026-07-14,Supramax,15908.0,7954.0,60,61.3,861.68
2026-07-14,Panamax,20107.72,10053.86,72,36.1,0.0
2026-07-14,Capesize,30307.56,15153.78,96,24.0,0.0
2026-07-15,Handysize,12222.69,6111.35,48,48.5,254.64
2026-07-15,Supramax,15656.71,7828.35,60,82.7,14808.64
2026-07-15,Panamax,20322.65,10161.33,72,42.9,0.0
2026-07-15,Capesize,30304.57,15152.28,96,43.1,0.0
2026-07-16,Handysize,12294.87,6147.44,48,80.8,16802.99
2026-07-16,Supramax,15720.4,7860.2,60,49.9,0.0
2026-07-16,Panamax,20134.45,10067.23,72,60.2,0.0
2026-07-16,Capesize,29726.15,14863.08,96,41.6,0.0
2026-07-17,Handysize,12536.06,6268.03,48,42.4,0.0
2026-07-17,Supramax,15852.32,7926.16,60,53.0,0.0
2026-07-17,Panamax,20352.33,10176.17,72,74.4,2035.23
2026-07-17,Capesize,30358.24,15179.12,96,53.2,0.0
2026-07-20,Handysize,12019.76,6009.88,48,73.3,12670.83
2026-07-20,Supramax,15384.34,7692.17,60,53.5,0.0
2026-07-20,Panamax,19692.87,9846.43,72,37.2,0.0
2026-07-20,Capesize,30444.53,15222.26,96,41.3,0.0
2026-07-21,Handysize,12062.27,6031.14,48,58.5,5277.24
2026-07-21,Supramax,15544.06,7772.03,60,40.2,0.0
2026-07-21,Panamax,19851.42,9925.71,72,77.2,4301.14
2026-07-21,Capesize,30316.81,15158.41,96,56.5,0.0
2026-07-22,Handysize,11625.01,5812.51,48,87.6,19181.27
2026-07-22,Supramax,15446.96,7723.48,60,43.3,0.0
2026-07-22,Panamax,19798.04,9899.02,72,40.6,0.0
2026-07-22,Capesize,30638.01,15319.0,96,61.2,0.0
2026-07-23,Handysize,12172.9,6086.45,48,60.0,6086.45
2026-07-23,Supramax,15698.33,7849.16,60,60.9,588.69
2026-07-23,Panamax,19780.1,9890.05,72,61.9,0.0
2026-07-23,Capesize,30734.15,15367.08,96,64.5,0.0
2026-07-24,Handysize,12000.97,6000.48,48,43.7,0.0
2026-07-24,Supramax,16375.7,8187.85,60,37.3,0.0
2026-07-24,Panamax,20622.68,10311.34,72,69.7,0.0
2026-07-24,Capesize,30524.69,15262.34,96,59.5,0.0
2026-07-27,Handysize,11720.44,5860.22,48,43.5,0.0
2026-07-27,Supramax,15657.82,7828.91,60,53.5,0.0
2026-07-27,Panamax,20503.57,10251.78,72,30.2,0.0
2026-07-27,Capesize,31309.52,15654.76,96,44.2,0.0
2026-07-28,Handysize,11649.8,5824.9,48,60.6,6116.14
2026-07-28,Supramax,16024.28,8012.14,60,51.4,0.0
2026-07-28,Panamax,19763.81,9881.91,72,44.1,0.0
2026-07-28,Capesize,30621.7,15310.85,96,86.4,0.0
2026-07-29,Handysize,12234.06,6117.03,48,64.1,8207.02
2026-07-29,Supramax,15990.33,7995.16,60,45.9,0.0
2026-07-29,Panamax,20303.66,10151.83,72,83.9,10067.23
2026-07-29,Capesize,30384.17,15192.08,96,66.2,0.0
2026-07-30,Handysize,11750.51,5875.26,48,76.3,13855.81
2026-07-30,Supramax,16346.66,8173.33,60,55.9,0.0
2026-07-30,Panamax,19905.6,9952.8,72,68.3,0.0
2026-07-30,Capesize,30647.68,15323.84,96,62.2,0.0
2026-07-31,Handysize,12360.79,6180.4,48,66.6,9579.61
2026-07-31,Supramax,15952.66,7976.33,60,35.0,0.0
2026-07-31,Panamax,20109.61,10054.81,72,37.2,0.0
2026-07-31,Capesize,31206.35,15603.17,96,68.7,0.0
2026-08-03,Handysize,12439.41,6219.7,48,72.7,12802.23
2026-08-03,Supramax,16216.73,8108.36,60,87.3,18446.53
2026-08-03,Panamax,20191.81,10095.91,72,59.8,0.0
2026-08-03,Capesize,31371.33,15685.67,96,30.7,0.0
2026-08-04,Handysize,11628.96,5814.48,48,64.4,7946.46
2026-08-04,Supramax,15677.02,7838.51,60,52.5,0.0
2026-08-04,Panamax,19802.54,9901.27,72,72.6,495.06
2026-08-04,Capesize,30926.32,15463.16,96,30.2,0.0
2026-08-05,Handysize,12538.36,6269.18,48,51.8,1985.24
2026-08-05,Supramax,16503.3,8251.65,60,70.0,6876.38
2026-08-05,Panamax,20500.44,10250.22,72,44.3,0.0
2026-08-05,Capesize,30931.25,15465.62,96,54.7,0.0
2026-08-06,Handysize,11905.62,5952.81,48,59.3,5605.56
2026-08-06,Supramax,15927.13,7963.56,60,37.9,0.0
2026-08-06,Panamax,20061.54,10030.77,72,61.4,0.0
2026-08-06,Capesize,31090.43,15545.22,96,23.5,0.0
2026-08-07,Handysize,11864.02,5932.01,48,46.4,0.0
2026-08-07,Supramax,16061.03,8030.52,60,73.9,9302.01
2026-08-07,Panamax,21041.45,10520.73,72,44.6,0.0
2026-08-07,Capesize,30748.73,15374.36,96,85.7,0.0
2026-08-10,Handysize,12432.37,6216.19,48,58.1,5231.96
2026-08-10,Supramax,16105.38,8052.69,60,45.7,0.0
2026-08-10,Panamax,20488.04,10244.02,72,52.8,0.0
2026-08-10,Capesize,30521.96,15260.98,96,62.6,0.0
2026-08-11,Handysize,11831.99,5915.99,48,39.5,0.0
2026-08-11,Supramax,16439.7,8219.85,60,73.8,9452.83
2026-08-11,Panamax,20819.86,10409.93,72,76.0,3469.98
2026-08-11,Capesize,30379.1,15189.55,96,49.7,0.0
2026-08-12,Handysize,12005.41,6002.7,48,41.7,0.0
2026-08-12,Supramax,15269.83,7634.91,60,26.7,0.0
2026-08-12,Panamax,19775.19,9887.59,72,58.8,0.0
2026-08-12,Capesize,30877.65,15438.83,96,46.2,0.0
2026-08-13,Handysize,12630.86,6315.43,48,50.9,1526.23
2026-08-13,Supramax,15582.5,7791.25,60,86.9,17465.39
2026-08-13,Panamax,20179.1,10089.55,72,40.5,0.0
2026-08-13,Capesize,31175.24,15587.62,96,72.5,0.0
2026-08-14,Handysize,12522.34,6261.17,48,59.9,6208.99
2026-08-14,Supramax,16489.65,8244.83,60,45.8,0.0
2026-08-14,Panamax,20622.56,10311.28,72,59.9,0.0
2026-08-14,Capesize,30989.18,15494.59,96,44.7,0.0
2026-08-17,Handysize,12430.27,6215.14,48,85.4,19370.5
2026-08-17,Supramax,16055.81,8027.9,60,26.8,0.0
2026-08-17,Panamax,20366.07,10183.03,72,62.0,0.0
2026-08-17,Capesize,31660.92,15830.46,96,41.6,0.0
2026-08-18,Handysize,11703.09,5851.55,48,66.2,8874.84
2026-08-18,Supramax,15991.45,7995.73,60,84.3,16191.34
2026-08-18,Panamax,20795.19,10397.59,72,41.9,0.0
2026-08-18,Capesize,31395.54,15697.77,96,54.7,0.0
2026-08-19,Handysize,12229.81,6114.9,48,74.8,13656.62
2026-08-19,Supramax,16607.66,8303.83,60,74.7,10172.19
2026-08-19,Panamax,21033.91,10516.95,72,71.0,0.0
2026-08-19,Capesize,31767.56,15883.78,96,47.1,0.0
2026-08-20,Handysize,11804.64,5902.32,48,67.0,9345.34
2026-08-20,Supramax,16650.2,8325.1,60,60.5,346.88
2026-08-20,Panamax,20939.14,10469.57,72,54.2,0.0
2026-08-20,Capesize,31429.77,15714.89,96,51.8,0.0
2026-08-21,Handysize,12083.79,6041.9,48,40.7,0.0
2026-08-21,Supramax,16248.66,8124.33,60,50.5,0.0
2026-08-21,Panamax,20438.72,10219.36,72,62.5,0.0
2026-08-21,Capesize,31496.11,15748.06,96,80.9,0.0
2026-08-24,Handysize,11881.9,5940.95,48,65.0,8416.35
2026-08-24,Supramax,16375.8,8187.9,60,64.9,3343.39
2026-08-24,Panamax,20332.09,10166.05,72,54.8,0.0
2026-08-24,Capesize,31258.47,15629.24,96,45.5,0.0
2026-08-25,Handysize,12654.61,6327.31,48,30.0,0.0
2026-08-25,Supramax,16364.2,8182.1,60,52.2,0.0
2026-08-25,Panamax,21029.01,10514.5,72,70.7,0.0
2026-08-25,Capesize,30809.72,15404.86,96,49.8,0.0
2026-08-26,Handysize,11886.07,5943.03,48,41.3,0.0
2026-08-26,Supramax,16106.2,8053.1,60,68.9,5972.72
2026-08-26,Panamax,20415.59,10207.8,72,55.1,0.0
2026-08-26,Capesize,31203.66,15601.83,96,45.1,0.0
2026-08-27,Handysize,12411.54,6205.77,48,53.4,2792.6
2026-08-27,Supramax,16817.96,8408.98,60,54.6,0.0
2026-08-27,Panamax,20911.92,10455.96,72,55.7,0.0
2026-08-27,Capesize,31939.74,15969.87,96,30.6,0.0
2026-08-28,Handysize,12246.12,6123.06,48,24.9,0.0
2026-08-28,Supramax,16886.67,8443.33,60,35.8,0.0
2026-08-28,Panamax,21416.03,10708.01,72,59.3,0.0
2026-08-28,Capesize,32288.39,16144.19,96,44.1,0.0
2026-08-31,Handysize,13083.93,6541.97,48,17.1,0.0
2026-08-31,Supramax,16709.55,8354.77,60,72.1,8424.4
2026-08-31,Panamax,20927.34,10463.67,72,59.2,0.0
2026-08-31,Capesize,32091.21,16045.6,96,43.7,0.0
2026-09-01,Handysize,12929.81,6464.9,48,22.8,0.0
2026-09-01,Supramax,17260.49,8630.25,60,68.3,5969.25
2026-09-01,Panamax,21698.06,10849.03,72,75.2,2893.07
2026-09-01,Capesize,32555.42,16277.71,96,25.4,0.0
2026-09-02,Handysize,12975.53,6487.77,48,57.9,5352.41
2026-09-02,Supramax,17094.99,8547.5,60,44.9,0.0
2026-09-02,Panamax,21082.45,10541.23,72,45.9,0.0
2026-09-02,Capesize,32578.16,16289.08,96,67.2,0.0
2026-09-03,Handysize,12857.99,6428.99,48,53.8,3107.35
2026-09-03,Supramax,17374.67,8687.33,60,76.6,12017.48
2026-09-03,Panamax,22160.21,11080.1,72,49.6,0.0
2026-09-03,Capesize,32701.43,16350.72,96,61.2,0.0
2026-09-04,Handysize,13436.17,6718.09,48,65.6,9853.19
2026-09-04,Supramax,17482.86,8741.43,60,63.3,2403.89
2026-09-04,Panamax,22370.31,11185.16,72,52.7,0.0
2026-09-04,Capesize,33004.53,16502.26,96,82.7,0.0
2026-09-07,Handysize,13068.81,6534.4,48,50.7,1470.24
2026-09-07,Supramax,17294.27,8647.14,60,53.4,0.0
2026-09-07,Panamax,21490.81,10745.41,72,59.1,0.0
2026-09-07,Capesize,32505.26,16252.63,96,24.7,0.0
2026-09-08,Handysize,12520.43,6260.22,48,60.4,6468.89
2026-09-08,Supramax,17425.88,8712.94,60,62.4,1742.59
2026-09-08,Panamax,21215.29,10607.65,72,15.5,0.0
2026-09-08,Capesize,32459.84,16229.92,96,45.3,0.0
