run_id,model_name,vessel_class,training_date,rmse,mape_percent,r2_score,top_feature,model_status
RUN-1348,SARIMAX_Bunker_Forecaster,Handysize,2025-01-09,2.98,6.48,0.786,distance_nm,Archived
RUN-1349,LightGBM_Congestion_Predictor,Handysize,2024-07-02,1.42,3.11,0.918,bunker_price_vlsfo,Archived
RUN-1350,RandomForest_Demurrage_Estimator,Supramax,2024-03-03,1.98,5.39,0.781,bunker_price_vlsfo,Archived
RUN-1351,RandomForest_Demurrage_Estimator,Handysize,2024-05-07,2.58,9.44,0.841,baltic_dry_index,Deployed
RUN-1352,LightGBM_Congestion_Predictor,Capesize,2025-01-14,0.83,4.14,0.944,port_congestion_wait_days,Deployed
RUN-1353,RandomForest_Demurrage_Estimator,Supramax,2026-03-04,2.19,8.56,0.839,bunker_price_vlsfo,Archived
RUN-1354,XGBoost_Freight_Predictor,All_Classes,2025-06-30,1.42,4.86,0.938,seasonal_monsoon_flag,Archived
RUN-1355,LightGBM_Congestion_Predictor,Supramax,2025-04-25,1.04,3.77,0.891,distance_nm,Staging
RUN-1356,LightGBM_Congestion_Predictor,Supramax,2026-07-08,0.81,2.55,0.952,distance_nm,Archived
RUN-1357,RandomForest_Demurrage_Estimator,Supramax,2024-03-01,1.94,8.4,0.882,baltic_dry_index,Archived
RUN-1358,LightGBM_Congestion_Predictor,All_Classes,2026-01-05,1.38,5.34,0.937,distance_nm,Deployed
RUN-1359,RandomForest_Demurrage_Estimator,Capesize,2025-08-02,1.51,5.82,0.836,trade_volume_monthly,Staging
RUN-1360,RandomForest_Demurrage_Estimator,Panamax,2026-06-09,2.57,7.08,0.864,port_congestion_wait_days,Archived
RUN-1361,RandomForest_Demurrage_Estimator,All_Classes,2025-04-04,2.68,6.48,0.82,baltic_dry_index,Staging
RUN-1362,RandomForest_Demurrage_Estimator,Handysize,2024-03-31,3.13,9.33,0.799,bunker_price_vlsfo,Deployed
RUN-1363,RandomForest_Demurrage_Estimator,Supramax,2026-05-11,2.25,7.66,0.791,seasonal_monsoon_flag,Archived
RUN-1364,SARIMAX_Bunker_Forecaster,Panamax,2024-02-09,3.14,6.99,0.849,bunker_price_vlsfo,Archived
RUN-1365,RandomForest_Demurrage_Estimator,Capesize,2024-01-03,2.43,7.38,0.828,baltic_dry_index,Archived
RUN-1366,XGBoost_Freight_Predictor,All_Classes,2024-04-26,0.8,4.38,0.904,baltic_dry_index,Archived
RUN-1367,LightGBM_Congestion_Predictor,Supramax,2024-11-23,1.51,4.57,0.921,distance_nm,Archived
RUN-1368,LightGBM_Congestion_Predictor,Capesize,2025-04-17,1.19,3.42,0.932,seasonal_monsoon_flag,Deployed
RUN-1369,LightGBM_Congestion_Predictor,All_Classes,2024-11-25,1.71,2.79,0.952,bunker_price_vlsfo,Staging
RUN-1370,XGBoost_Freight_Predictor,Supramax,2026-03-09,1.59,2.85,0.944,seasonal_monsoon_flag,Archived
RUN-1371,XGBoost_Freight_Predictor,All_Classes,2025-02-20,1.69,4.29,0.932,bunker_price_vlsfo,Archived
RUN-1372,LightGBM_Congestion_Predictor,Capesize,2026-01-16,1.17,5.11,0.94,distance_nm,Deployed
RUN-1373,RandomForest_Demurrage_Estimator,Panamax,2024-11-13,3.06,5.69,0.86,distance_nm,Staging
RUN-1374,RandomForest_Demurrage_Estimator,Supramax,2024-08-27,2.65,9.23,0.819,trade_volume_monthly,Archived
RUN-1375,RandomForest_Demurrage_Estimator,Panamax,2025-12-25,2.69,7.27,0.819,baltic_dry_index,Deployed
RUN-1376,XGBoost_Freight_Predictor,Supramax,2026-04-17,1.4,5.27,0.929,baltic_dry_index,Archived
RUN-1377,RandomForest_Demurrage_Estimator,Supramax,2026-06-29,1.76,7.06,0.812,seasonal_monsoon_flag,Staging
RUN-1378,SARIMAX_Bunker_Forecaster,Panamax,2025-02-12,1.63,8.36,0.871,trade_volume_monthly,Deployed
RUN-1379,SARIMAX_Bunker_Forecaster,Supramax,2024-12-25,2.78,7.69,0.84,port_congestion_wait_days,Deployed
RUN-1380,LightGBM_Congestion_Predictor,Panamax,2025-04-25,1.47,5.02,0.917,seasonal_monsoon_flag,Archived
RUN-1381,LightGBM_Congestion_Predictor,All_Classes,2024-03-31,1.18,4.55,0.935,trade_volume_monthly,Archived
RUN-1382,RandomForest_Demurrage_Estimator,All_Classes,2024-09-10,2.05,9.47,0.834,seasonal_monsoon_flag,Archived
RUN-1383,SARIMAX_Bunker_Forecaster,Panamax,2026-03-16,3.15,8.25,0.848,port_congestion_wait_days,Staging
RUN-1384,RandomForest_Demurrage_Estimator,Panamax,2025-08-05,3.12,8.61,0.851,bunker_price_vlsfo,Archived
RUN-1385,RandomForest_Demurrage_Estimator,All_Classes,2026-04-23,1.52,8.19,0.889,bunker_price_vlsfo,Staging
RUN-1386,SARIMAX_Bunker_Forecaster,Capesize,2024-04-16,1.98,6.95,0.792,distance_nm,Staging
RUN-1387,LightGBM_Congestion_Predictor,Panamax,2026-04-22,1.04,3.64,0.929,distance_nm,Archived
RUN-1388,XGBoost_Freight_Predictor,Capesize,2024-07-09,1.09,2.9,0.952,bunker_price_vlsfo,Deployed
RUN-1389,XGBoost_Freight_Predictor,Panamax,2025-09-16,1.07,3.84,0.933,baltic_dry_index,Staging
RUN-1390,RandomForest_Demurrage_Estimator,Supramax,2026-07-09,2.15,8.41,0.842,trade_volume_monthly,Archived
RUN-1391,RandomForest_Demurrage_Estimator,Supramax,2024-01-12,2.89,5.99,0.796,port_congestion_wait_days,Staging
RUN-1392,XGBoost_Freight_Predictor,Capesize,2024-12-03,1.62,3.79,0.932,port_congestion_wait_days,Staging
RUN-1393,LightGBM_Congestion_Predictor,Supramax,2025-02-12,1.61,2.53,0.891,seasonal_monsoon_flag,Deployed
RUN-1394,RandomForest_Demurrage_Estimator,Supramax,2024-12-05,1.85,9.26,0.832,baltic_dry_index,Archived
RUN-1395,SARIMAX_Bunker_Forecaster,Supramax,2024-06-25,2.77,6.82,0.841,bunker_price_vlsfo,Archived
RUN-1396,XGBoost_Freight_Predictor,Supramax,2025-02-07,1.53,3.62,0.931,trade_volume_monthly,Archived
RUN-1397,RandomForest_Demurrage_Estimator,Handysize,2024-10-21,2.27,6.15,0.785,distance_nm,Archived
RUN-1398,RandomForest_Demurrage_Estimator,All_Classes,2024-03-21,1.77,6.77,0.79,port_congestion_wait_days,Staging
RUN-1399,RandomForest_Demurrage_Estimator,Handysize,2024-12-02,3.12,9.1,0.832,bunker_price_vlsfo,Staging
RUN-1400,XGBoost_Freight_Predictor,Supramax,2025-12-16,1.29,5.04,0.937,seasonal_monsoon_flag,Staging
RUN-1401,LightGBM_Congestion_Predictor,Panamax,2026-02-05,1.24,2.54,0.948,port_congestion_wait_days,Staging
RUN-1402,SARIMAX_Bunker_Forecaster,Panamax,2026-03-01,2.04,5.96,0.837,trade_volume_monthly,Archived
RUN-1403,XGBoost_Freight_Predictor,Supramax,2024-12-10,1.68,5.06,0.887,trade_volume_monthly,Deployed
RUN-1404,RandomForest_Demurrage_Estimator,All_Classes,2026-05-30,2.83,5.46,0.833,trade_volume_monthly,Archived
RUN-1405,SARIMAX_Bunker_Forecaster,Capesize,2024-12-25,2.89,6.93,0.799,seasonal_monsoon_flag,Deployed
RUN-1406,SARIMAX_Bunker_Forecaster,Supramax,2026-02-24,1.58,8.53,0.847,bunker_price_vlsfo,Archived
RUN-1407,SARIMAX_Bunker_Forecaster,Supramax,2024-06-06,2.99,8.55,0.881,seasonal_monsoon_flag,Archived
RUN-1408,SARIMAX_Bunker_Forecaster,Capesize,2024-05-13,2.82,5.46,0.806,baltic_dry_index,Staging
RUN-1409,LightGBM_Congestion_Predictor,Panamax,2025-07-20,1.14,4.14,0.893,seasonal_monsoon_flag,Archived
RUN-1410,RandomForest_Demurrage_Estimator,Capesize,2026-04-13,3.12,7.85,0.795,distance_nm,Archived
RUN-1411,RandomForest_Demurrage_Estimator,Supramax,2025-06-09,1.87,6.67,0.834,baltic_dry_index,Archived
RUN-1412,SARIMAX_Bunker_Forecaster,Panamax,2026-05-27,2.12,7.66,0.812,trade_volume_monthly,Staging
RUN-1413,RandomForest_Demurrage_Estimator,Supramax,2026-05-18,2.13,5.87,0.854,baltic_dry_index,Archived
RUN-1414,LightGBM_Congestion_Predictor,Handysize,2025-05-27,1.44,4.82,0.883,baltic_dry_index,Archived
RUN-1415,XGBoost_Freight_Predictor,Handysize,2024-11-04,1.24,2.96,0.946,port_congestion_wait_days,Archived
RUN-1416,SARIMAX_Bunker_Forecaster,Panamax,2025-09-24,1.6,5.72,0.814,baltic_dry_index,Deployed
RUN-1417,LightGBM_Congestion_Predictor,All_Classes,2026-03-13,1.37,4.65,0.956,bunker_price_vlsfo,Staging
RUN-1418,LightGBM_Congestion_Predictor,Capesize,2026-01-26,1.52,3.56,0.882,baltic_dry_index,Archived
RUN-1419,LightGBM_Congestion_Predictor,Capesize,2025-06-24,1.37,3.13,0.902,bunker_price_vlsfo,Archived
RUN-1420,SARIMAX_Bunker_Forecaster,Handysize,2025-11-16,1.79,6.16,0.815,trade_volume_monthly,Deployed
RUN-1421,SARIMAX_Bunker_Forecaster,All_Classes,2025-02-21,2.87,6.3,0.879,bunker_price_vlsfo,Archived
RUN-1422,LightGBM_Congestion_Predictor,Panamax,2024-09-13,1.46,4.74,0.905,trade_volume_monthly,Archived
RUN-1423,RandomForest_Demurrage_Estimator,Supramax,2024-07-25,2.21,7.06,0.85,port_congestion_wait_days,Staging
RUN-1424,XGBoost_Freight_Predictor,Supramax,2024-06-28,1.45,3.9,0.94,seasonal_monsoon_flag,Archived
RUN-1425,XGBoost_Freight_Predictor,Panamax,2025-12-18,1.74,2.7,0.954,port_congestion_wait_days,Staging
RUN-1426,RandomForest_Demurrage_Estimator,Capesize,2025-11-22,2.8,6.76,0.783,trade_volume_monthly,Staging
RUN-1427,LightGBM_Congestion_Predictor,All_Classes,2024-08-03,1.32,4.94,0.9,port_congestion_wait_days,Archived
RUN-1428,RandomForest_Demurrage_Estimator,Panamax,2024-06-04,1.92,6.76,0.841,bunker_price_vlsfo,Deployed
RUN-1429,XGBoost_Freight_Predictor,Capesize,2026-02-21,1.24,3.01,0.928,distance_nm,Deployed
RUN-1430,LightGBM_Congestion_Predictor,Panamax,2024-03-15,1.22,2.81,0.951,baltic_dry_index,Staging
RUN-1431,SARIMAX_Bunker_Forecaster,Handysize,2024-09-06,2.48,5.83,0.872,port_congestion_wait_days,Archived
RUN-1432,LightGBM_Congestion_Predictor,Panamax,2025-05-22,1.2,3.63,0.943,bunker_price_vlsfo,Staging
RUN-1433,RandomForest_Demurrage_Estimator,Supramax,2026-07-21,2.08,9.41,0.788,bunker_price_vlsfo,Archived
RUN-1434,RandomForest_Demurrage_Estimator,All_Classes,2024-06-28,2.14,8.23,0.781,port_congestion_wait_days,Deployed
RUN-1435,LightGBM_Congestion_Predictor,Handysize,2026-04-05,1.05,4.1,0.887,port_congestion_wait_days,Staging
RUN-1436,RandomForest_Demurrage_Estimator,Supramax,2024-05-27,2.44,8.68,0.86,bunker_price_vlsfo,Staging
RUN-1437,RandomForest_Demurrage_Estimator,Handysize,2025-12-08,2.62,8.54,0.816,trade_volume_monthly,Staging
RUN-1438,SARIMAX_Bunker_Forecaster,Handysize,2026-06-30,1.96,8.17,0.877,port_congestion_wait_days,Staging
RUN-1439,SARIMAX_Bunker_Forecaster,Handysize,2025-01-24,1.57,6.15,0.83,baltic_dry_index,Deployed
RUN-1440,SARIMAX_Bunker_Forecaster,Capesize,2024-01-11,1.92,7.23,0.854,bunker_price_vlsfo,Deployed
RUN-1441,LightGBM_Congestion_Predictor,Handysize,2026-01-11,1.24,3.25,0.907,baltic_dry_index,Staging
RUN-1442,LightGBM_Congestion_Predictor,Handysize,2025-06-20,1.33,4.28,0.899,port_congestion_wait_days,Deployed
RUN-1443,XGBoost_Freight_Predictor,Panamax,2024-05-31,1.7,2.82,0.918,baltic_dry_index,Archived
RUN-1444,XGBoost_Freight_Predictor,Handysize,2025-08-31,0.99,3.55,0.951,trade_volume_monthly,Staging
RUN-1445,RandomForest_Demurrage_Estimator,Capesize,2026-03-19,1.71,6.48,0.8,baltic_dry_index,Deployed
RUN-1446,LightGBM_Congestion_Predictor,Handysize,2026-04-26,1.26,3.04,0.901,baltic_dry_index,Archived
RUN-1447,RandomForest_Demurrage_Estimator,All_Classes,2025-02-06,2.79,8.75,0.796,distance_nm,Staging
RUN-1448,XGBoost_Freight_Predictor,Supramax,2025-12-13,0.88,3.86,0.955,baltic_dry_index,Archived
RUN-1449,XGBoost_Freight_Predictor,Supramax,2025-11-04,1.19,3.36,0.927,trade_volume_monthly,Staging
RUN-1450,SARIMAX_Bunker_Forecaster,Panamax,2026-01-10,3.12,5.05,0.798,bunker_price_vlsfo,Archived
RUN-1451,RandomForest_Demurrage_Estimator,Supramax,2024-08-21,2.5,7.94,0.787,bunker_price_vlsfo,Deployed
RUN-1452,LightGBM_Congestion_Predictor,Handysize,2026-04-13,1.63,4.15,0.958,baltic_dry_index,Staging
RUN-1453,RandomForest_Demurrage_Estimator,Capesize,2026-05-30,1.73,6.18,0.878,baltic_dry_index,Archived
RUN-1454,XGBoost_Freight_Predictor,Capesize,2025-01-10,1.31,2.71,0.94,trade_volume_monthly,Staging
RUN-1455,LightGBM_Congestion_Predictor,Capesize,2025-02-11,1.09,3.78,0.904,distance_nm,Staging
RUN-1456,LightGBM_Congestion_Predictor,Panamax,2024-07-20,1.51,2.69,0.942,bunker_price_vlsfo,Archived
RUN-1457,SARIMAX_Bunker_Forecaster,All_Classes,2024-12-23,2.39,8.25,0.871,baltic_dry_index,Archived
RUN-1458,RandomForest_Demurrage_Estimator,Panamax,2024-02-09,2.22,6.04,0.82,trade_volume_monthly,Archived
RUN-1459,LightGBM_Congestion_Predictor,All_Classes,2025-10-14,1.42,4.9,0.882,seasonal_monsoon_flag,Archived
RUN-1460,SARIMAX_Bunker_Forecaster,Supramax,2024-05-09,1.54,6.43,0.854,distance_nm,Archived
RUN-1461,XGBoost_Freight_Predictor,Supramax,2024-10-23,1.75,3.28,0.924,bunker_price_vlsfo,Staging
RUN-1462,LightGBM_Congestion_Predictor,Capesize,2024-08-20,1.23,4.18,0.907,trade_volume_monthly,Deployed
RUN-1463,XGBoost_Freight_Predictor,Panamax,2025-10-08,1.28,2.86,0.905,distance_nm,Deployed
RUN-1464,RandomForest_Demurrage_Estimator,All_Classes,2024-02-04,2.73,7.61,0.821,seasonal_monsoon_flag,Archived
RUN-1465,XGBoost_Freight_Predictor,All_Classes,2024-01-28,1.73,5.32,0.915,bunker_price_vlsfo,Staging
RUN-1466,XGBoost_Freight_Predictor,Supramax,2026-01-09,0.91,4.25,0.887,trade_volume_monthly,Archived
RUN-1467,SARIMAX_Bunker_Forecaster,Supramax,2024-07-17,2.11,5.14,0.882,distance_nm,Archived
RUN-1468,SARIMAX_Bunker_Forecaster,Capesize,2025-03-18,2.75,7.94,0.88,seasonal_monsoon_flag,Deployed
RUN-1469,RandomForest_Demurrage_Estimator,Supramax,2025-01-22,2.27,7.62,0.799,baltic_dry_index,Deployed
RUN-1470,RandomForest_Demurrage_Estimator,Panamax,2026-07-04,2.38,5.83,0.882,bunker_price_vlsfo,Archived
RUN-1471,LightGBM_Congestion_Predictor,Capesize,2024-07-21,1.4,3.78,0.919,distance_nm,Archived
RUN-1472,XGBoost_Freight_Predictor,Handysize,2025-11-10,0.83,3.68,0.912,trade_volume_monthly,Staging
RUN-1473,LightGBM_Congestion_Predictor,Handysize,2026-02-12,0.97,4.62,0.895,baltic_dry_index,Archived
RUN-1474,XGBoost_Freight_Predictor,Capesize,2024-07-22,1.34,3.18,0.945,port_congestion_wait_days,Deployed
RUN-1475,RandomForest_Demurrage_Estimator,Panamax,2024-03-25,2.58,5.92,0.789,bunker_price_vlsfo,Deployed
RUN-1476,SARIMAX_Bunker_Forecaster,Capesize,2024-10-20,1.64,7.55,0.832,trade_volume_monthly,Archived
RUN-1477,XGBoost_Freight_Predictor,Capesize,2025-07-07,1.7,5.46,0.893,distance_nm,Staging
RUN-1478,LightGBM_Congestion_Predictor,All_Classes,2024-05-22,1.52,4.62,0.923,seasonal_monsoon_flag,Archived
RUN-1479,SARIMAX_Bunker_Forecaster,All_Classes,2026-04-04,2.25,8.95,0.882,seasonal_monsoon_flag,Archived
RUN-1480,SARIMAX_Bunker_Forecaster,Supramax,2024-09-25,2.53,6.72,0.835,seasonal_monsoon_flag,Archived
RUN-1481,LightGBM_Congestion_Predictor,Capesize,2024-08-01,0.97,3.32,0.948,seasonal_monsoon_flag,Staging
RUN-1482,RandomForest_Demurrage_Estimator,Panamax,2026-06-03,2.48,5.63,0.849,distance_nm,Staging
RUN-1483,RandomForest_Demurrage_Estimator,Supramax,2024-05-19,1.9,7.27,0.849,baltic_dry_index,Archived
RUN-1484,LightGBM_Congestion_Predictor,Capesize,2024-11-17,0.91,5.19,0.943,seasonal_monsoon_flag,Staging
RUN-1485,RandomForest_Demurrage_Estimator,Handysize,2024-11-28,2.0,8.81,0.812,distance_nm,Archived
RUN-1486,SARIMAX_Bunker_Forecaster,Supramax,2024-12-28,2.67,6.43,0.846,distance_nm,Archived
RUN-1487,LightGBM_Congestion_Predictor,Capesize,2026-07-08,0.93,2.51,0.884,baltic_dry_index,Archived
RUN-1488,RandomForest_Demurrage_Estimator,Supramax,2025-12-13,3.19,7.07,0.814,port_congestion_wait_days,Archived
RUN-1489,SARIMAX_Bunker_Forecaster,Supramax,2025-11-18,2.04,7.12,0.805,trade_volume_monthly,Deployed
RUN-1490,SARIMAX_Bunker_Forecaster,All_Classes,2024-02-23,2.43,8.88,0.864,port_congestion_wait_days,Archived
RUN-1491,XGBoost_Freight_Predictor,All_Classes,2026-07-27,1.76,2.64,0.938,baltic_dry_index,Archived
RUN-1492,LightGBM_Congestion_Predictor,Capesize,2026-06-13,1.75,2.6,0.927,bunker_price_vlsfo,Staging
RUN-1493,XGBoost_Freight_Predictor,All_Classes,2024-10-14,0.9,5.32,0.918,trade_volume_monthly,Archived
RUN-1494,SARIMAX_Bunker_Forecaster,All_Classes,2025-03-23,3.14,8.13,0.844,bunker_price_vlsfo,Archived
RUN-1495,LightGBM_Congestion_Predictor,Handysize,2025-04-10,0.97,4.86,0.929,trade_volume_monthly,Archived
RUN-1496,RandomForest_Demurrage_Estimator,Supramax,2026-04-21,3.16,8.71,0.809,port_congestion_wait_days,Archived
RUN-1497,LightGBM_Congestion_Predictor,Handysize,2025-06-27,1.59,2.73,0.927,port_congestion_wait_days,Archived
RUN-1498,SARIMAX_Bunker_Forecaster,Panamax,2024-12-23,2.23,7.29,0.855,trade_volume_monthly,Archived
RUN-1499,LightGBM_Congestion_Predictor,Panamax,2024-05-27,1.35,5.36,0.94,seasonal_monsoon_flag,Archived
RUN-1500,RandomForest_Demurrage_Estimator,Supramax,2026-02-03,2.25,8.47,0.842,trade_volume_monthly,Archived
